8,196997	0,326843	7,855542	7,883865	7,889082	7,898237	7,911356	7,935067	7,951706	8,152206	8,181059	8,357915	8,438571	8,460432	8,550377	8,691870	8,797664
8,081927	0,228313	7,852554	7,881420	7,923677	7,937220	7,945408	7,957918	8,022115	8,143166	8,330396	8,414805	8,492515	0,000000	0,000000	0,000000	0,000000
8,014201	0,216191	7,873942	7,883960	7,899647	7,906200	8,101480	8,419974	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,024259	0,120791	7,864510	7,894866	7,904925	7,936842	7,989471	8,080143	8,093709	8,117462	8,162847	8,197812	0,000000	0,000000	0,000000	0,000000	0,000000
8,360325	0,346609	7,868971	7,993917	8,061223	8,189823	8,203334	8,492853	8,552297	8,566667	8,763641	8,910524	0,000000	0,000000	0,000000	0,000000	0,000000
8,212082	0,350088	7,866712	7,874387	7,886135	8,097245	8,172912	8,445667	8,584152	8,769443	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,081695	0,253147	7,862721	7,877845	7,884459	7,901709	7,915449	7,933942	7,947661	8,043151	8,129014	8,173610	8,219967	8,573621	8,598881	0,000000	0,000000
8,363537	0,209577	7,976721	8,337303	8,396977	8,417870	8,447670	8,604681	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,149685	0,304716	7,853912	7,897664	7,934855	7,949494	7,975415	7,989641	8,196604	8,495572	8,525281	8,678409	0,000000	0,000000	0,000000	0,000000	0,000000
8,185400	0,200818	7,881760	7,992261	8,169733	8,215269	8,243576	8,303030	8,492169	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
