8,413875	0,144238	8,253841	8,267360	8,276212	8,280964	8,288567	8,300976	8,309834	8,317834	8,360848	8,412789	8,468044	8,505570	8,533846	8,572491	8,577457	8,608263	8,700980
8,399424	0,191848	8,261725	8,267932	8,276387	8,302478	8,601618	8,686406	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,388701	0,127952	8,264197	8,273432	8,280439	8,291757	8,298925	8,306298	8,379412	8,394862	8,450867	8,509816	8,582826	8,631581	0,000000	0,000000	0,000000	0,000000	0,000000
8,421906	0,148730	8,259274	8,271168	8,279571	8,283815	8,294142	8,303958	8,335046	8,342710	8,355751	8,433295	8,553364	8,562720	8,598456	8,604456	8,612459	8,660312	0,000000
8,405501	0,130934	8,269208	8,291056	8,295282	8,309847	8,319767	8,340138	8,352818	8,362262	8,423239	8,483621	8,551422	8,603835	8,669014	0,000000	0,000000	0,000000	0,000000
8,449611	0,159911	8,265876	8,272902	8,279209	8,286723	8,298252	8,440727	8,536571	8,553216	8,566120	8,582727	8,620828	8,692175	0,000000	0,000000	0,000000	0,000000	0,000000
8,476449	0,185575	8,261813	8,271115	8,285164	8,291828	8,320771	8,498745	8,539042	8,570276	8,578637	8,627332	8,652164	8,820508	0,000000	0,000000	0,000000	0,000000	0,000000
8,307373	0,047531	8,260151	8,267329	8,275714	8,285138	8,292009	8,325604	8,363211	8,389824	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,410585	0,168713	8,264330	8,279350	8,288397	8,305854	8,320239	8,339043	8,346322	8,351661	8,375209	8,432138	8,574424	8,622716	8,837922	0,000000	0,000000	0,000000	0,000000
8,375862	0,098655	8,253411	8,278064	8,285450	8,293060	8,301999	8,312126	8,368913	8,383266	8,416599	8,456635	8,481635	8,494314	8,560740	0,000000	0,000000	0,000000	0,000000
