8,159504	0,120864	7,991298	8,012374	8,047206	8,208282	8,231481	8,247717	8,253713	8,283960	0,000000	0,000000	0,000000
8,151007	0,117505	8,000011	8,026792	8,073553	8,100070	8,135264	8,141381	8,260192	8,299869	8,321931	0,000000	0,000000
8,402893	0,355173	8,008385	8,021999	8,062354	8,072007	8,326100	8,497667	8,511490	8,820889	8,834859	8,873185	0,000000
8,292162	0,129818	8,089818	8,239807	8,253312	8,315589	8,395307	8,459142	0,000000	0,000000	0,000000	0,000000	0,000000
8,224589	0,241178	7,994112	8,000914	8,007992	8,014601	8,020952	8,177003	8,359863	8,379000	8,392842	8,409658	8,713542
8,155525	0,302195	8,001254	8,012258	8,033502	8,043207	8,072662	8,770270	0,000000	0,000000	0,000000	0,000000	0,000000
8,100927	0,114832	8,007874	8,020795	8,029483	8,034843	8,137653	8,149368	8,326475	0,000000	0,000000	0,000000	0,000000
8,215082	0,157478	8,014865	8,030063	8,114981	8,186841	8,250357	8,257584	8,263266	8,280895	8,536882	0,000000	0,000000
8,379487	0,305430	7,996338	8,014107	8,051557	8,524863	8,531164	8,538923	8,648066	8,730877	0,000000	0,000000	0,000000
8,285874	0,296446	8,000537	8,014196	8,044070	8,070260	8,328428	8,457432	8,644349	8,727720	0,000000	0,000000	0,000000
8,291785	0,276739	8,016192	8,032382	8,075086	8,306561	8,403811	8,429171	8,779294	0,000000	0,000000	0,000000	0,000000
8,132808	0,144346	8,003977	8,047907	8,070927	8,176466	8,364760	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,400113	0,274639	8,062115	8,152821	8,224230	8,411781	8,525515	8,578720	8,845607	0,000000	0,000000	0,000000	0,000000
8,395968	0,351843	8,036853	8,043219	8,077711	8,184074	8,198010	8,616362	8,748083	8,792434	8,866963	0,000000	0,000000
8,213769	0,274686	8,024009	8,037005	8,050768	8,061309	8,075206	8,097185	8,328658	8,398484	8,851296	0,000000	0,000000
8,544090	0,273680	8,112021	8,141103	8,553170	8,593052	8,614721	8,752658	8,779883	8,806113	0,000000	0,000000	0,000000
8,360318	0,198047	8,053213	8,096717	8,447677	8,452975	8,459734	8,467123	8,544788	0,000000	0,000000	0,000000	0,000000
8,502542	0,317189	8,012721	8,340205	8,353809	8,751411	8,765407	8,791700	0,000000	0,000000	0,000000	0,000000	0,000000
8,406450	0,261646	8,015458	8,059786	8,169716	8,421130	8,488145	8,528517	8,619410	8,633141	8,722751	0,000000	0,000000
8,093951	0,103866	7,998961	8,005155	8,012457	8,054606	8,067303	8,082609	8,096624	8,228005	8,299843	0,000000	0,000000
