8,373902	0,411665	7,970925	7,994312	8,022076	8,070635	8,086345	8,763832	8,776994	8,809959	8,870040	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,316567	0,254414	7,998803	8,013203	8,041482	8,053496	8,114018	8,382635	8,417787	8,446992	8,506064	8,532085	8,615347	8,676891	0,000000	0,000000	0,000000
8,241534	0,260206	7,998114	8,007098	8,033369	8,048303	8,064424	8,084798	8,163060	8,237404	8,289053	8,331956	8,372164	8,739438	8,770767	0,000000	0,000000
8,370494	0,354173	7,996116	8,004289	8,017076	8,097391	8,371054	8,495334	8,774563	8,783181	8,795448	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,189845	0,199201	8,052810	8,066299	8,076897	8,171827	8,192454	8,578784	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,176949	0,157395	8,004156	8,021123	8,035919	8,054186	8,068016	8,147909	8,194504	8,273881	8,332546	8,352026	8,462178	0,000000	0,000000	0,000000	0,000000
8,231591	0,243107	8,000257	8,017157	8,039201	8,047970	8,090332	8,195652	8,200438	8,304500	8,371262	8,499735	8,780994	0,000000	0,000000	0,000000	0,000000
8,244735	0,135309	8,132222	8,145243	8,184438	8,189480	8,239574	8,298782	8,523404	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,251527	0,170685	8,052001	8,111720	8,123504	8,167326	8,197227	8,236586	8,364055	8,454537	8,556784	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,116293	0,163370	8,002874	8,005845	8,032136	8,048513	8,062711	8,211949	8,450027	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,380696	0,313905	8,003488	8,034645	8,045647	8,139854	8,179165	8,214577	8,357118	8,664331	8,677740	8,717178	8,735713	8,798898	0,000000	0,000000	0,000000
8,319888	0,324698	8,000419	8,014028	8,021914	8,032753	8,044995	8,092246	8,133812	8,379861	8,532390	8,600179	8,713339	8,785723	8,806882	0,000000	0,000000
8,301721	0,318842	8,000968	8,031527	8,048533	8,455006	8,510212	8,764078	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,282447	0,286326	8,010452	8,024244	8,030429	8,043718	8,056107	8,087858	8,105795	8,188998	8,253057	8,293505	8,313921	8,598541	8,633552	8,786918	8,809616
8,266723	0,209066	7,994082	8,015326	8,052692	8,113792	8,152688	8,158531	8,166549	8,172662	8,230146	8,374280	8,409009	8,431597	8,483393	8,609285	8,636817
8,237966	0,236039	8,007283	8,015486	8,033494	8,048717	8,063682	8,086587	8,241388	8,285829	8,374025	8,433910	8,567166	8,698024	0,000000	0,000000	0,000000
8,362439	0,223366	8,008592	8,081910	8,108008	8,202111	8,320741	8,327616	8,352987	8,368890	8,464081	8,518484	8,557404	8,693313	8,707567	0,000000	0,000000
8,158829	0,199353	7,993241	8,006033	8,028230	8,033278	8,046517	8,067425	8,112638	8,314148	8,454640	8,532137	0,000000	0,000000	0,000000	0,000000	0,000000
8,132231	0,179672	7,996711	8,013719	8,020323	8,027342	8,035198	8,052238	8,061343	8,261823	8,318597	8,535017	0,000000	0,000000	0,000000	0,000000	0,000000
8,662575	0,065467	8,576742	8,654733	8,686593	8,732232	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
