8,284994	0,235773	7,945356	7,963843	7,974204	8,011117	8,025511	8,067826	8,105305	8,152142	8,186489	8,205995	8,296420	8,307838	8,335205	8,384748	8,397963	8,432610	8,458887	8,538868	8,554179	8,632711	8,641569	8,651086
8,271243	0,214020	7,952719	8,019411	8,035251	8,076240	8,083140	8,101458	8,122062	8,149266	8,177306	8,198856	8,219850	8,285607	8,316808	8,419543	8,457015	8,508044	8,520382	8,546058	8,597804	8,638046	0,000000	0,000000
8,299487	0,182792	7,986378	8,086894	8,099918	8,148551	8,202581	8,212689	8,264279	8,290170	8,302445	8,316538	8,346197	8,358027	8,418731	8,506781	8,603014	8,648592	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,209859	0,208486	7,955998	7,968026	8,006642	8,024575	8,053879	8,074666	8,130179	8,175455	8,223057	8,248437	8,318264	8,384353	8,453468	8,522189	8,608701	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,241721	0,216277	7,949548	7,985442	7,993866	7,999424	8,021427	8,036144	8,053983	8,093175	8,138715	8,162810	8,171421	8,222154	8,279217	8,350222	8,356944	8,393767	8,431160	8,456554	8,476343	8,543666	8,551303	8,650586
8,215940	0,212315	7,944145	7,959663	7,967968	7,977651	7,995437	8,014367	8,046718	8,062654	8,084260	8,153247	8,189534	8,250247	8,267645	8,279105	8,292870	8,304254	8,365770	8,423598	8,470253	8,518199	8,583887	8,599217
8,250323	0,261654	7,970266	7,978346	7,988027	8,008646	8,056082	8,069915	8,099607	8,120022	8,206946	8,360751	8,522399	8,540433	8,551904	8,620468	8,661027	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,203525	0,242947	7,942960	7,950141	7,966396	7,974818	7,990785	8,008498	8,031948	8,145636	8,304208	8,343649	8,361442	8,389918	8,420881	8,586662	8,634942	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,280486	0,254404	7,957584	7,994005	8,034312	8,084702	8,173190	8,223274	8,350020	8,482508	8,549575	8,594091	8,642082	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,219375	0,179189	7,940881	7,989374	8,000041	8,037364	8,066504	8,098876	8,131365	8,184310	8,197250	8,210859	8,243992	8,265459	8,274785	8,297892	8,328842	8,384250	8,395003	8,515437	8,605649	0,000000	0,000000	0,000000
