8,304101	0,021727	8,275427	8,288773	8,295163	8,310050	8,321122	8,334071	0,000000	0,000000	0,000000	0,000000	0,000000
8,311901	0,032937	8,259676	8,281071	8,301023	8,320461	8,329428	8,341921	8,349730	0,000000	0,000000	0,000000	0,000000
8,308883	0,031077	8,267387	8,285336	8,298633	8,317673	8,333217	8,351050	0,000000	0,000000	0,000000	0,000000	0,000000
8,313816	0,030363	8,271061	8,279274	8,286296	8,293104	8,300669	8,309066	8,327455	8,334902	8,341171	8,346455	8,362518
8,297921	0,023896	8,269893	8,284210	8,292612	8,312076	8,330814	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,297144	0,035064	8,268034	8,287330	8,336070	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,312506	0,035323	8,265698	8,273013	8,279841	8,295053	8,300957	8,319675	8,329682	8,336480	8,355722	8,368942	0,000000
8,321784	0,054558	8,263288	8,284103	8,292855	8,305212	8,312714	8,319024	8,326404	8,338507	8,453951	0,000000	0,000000
8,320265	0,025758	8,291615	8,301578	8,310012	8,320536	8,334797	8,363054	0,000000	0,000000	0,000000	0,000000	0,000000
8,319719	0,035545	8,285597	8,293031	8,312117	8,334187	8,373664	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
