8,349580	0,261069	7,983334	7,992581	8,000045	8,005829	8,043356	8,085409	8,263088	8,303508	8,313713	8,327713	8,348168	8,428741	8,453367	8,483109	8,616322	8,630000	8,656287	8,669449	8,685865	8,701713
8,322151	0,254761	7,984476	7,994454	8,046970	8,098527	8,120918	8,127684	8,178167	8,217956	8,267603	8,309493	8,398979	8,532520	8,543734	8,605301	8,614883	8,699806	8,735100	0,000000	0,000000	0,000000
8,259460	0,252286	7,992447	8,000569	8,014194	8,025073	8,048891	8,067413	8,105484	8,252393	8,372153	8,445882	8,506713	8,548593	8,564367	8,688272	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,292223	0,192007	8,015707	8,041619	8,057667	8,066227	8,075505	8,166720	8,280666	8,359907	8,367499	8,386067	8,416472	8,428113	8,441073	8,481812	8,491937	8,598572	0,000000	0,000000	0,000000	0,000000
8,180662	0,170254	7,997001	8,012609	8,028049	8,050411	8,145301	8,180208	8,228764	8,256654	8,447000	8,460617	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,289175	0,225777	7,977271	8,016696	8,043979	8,062953	8,083587	8,128428	8,247507	8,271869	8,275609	8,316780	8,426894	8,452105	8,477935	8,538664	8,620028	8,686497	0,000000	0,000000	0,000000	0,000000
8,250677	0,202048	7,983351	8,010797	8,022395	8,173871	8,195171	8,257207	8,327256	8,332695	8,378019	8,429291	8,647392	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,181326	0,189893	7,967779	7,975794	7,982546	7,987880	8,001897	8,012190	8,025155	8,159291	8,174856	8,221203	8,225142	8,244382	8,264148	8,278573	8,295927	8,311554	8,497304	8,638245	0,000000	0,000000
8,167556	0,207213	7,978886	7,986730	7,995676	8,010382	8,018163	8,024620	8,062307	8,068520	8,081975	8,133074	8,222217	8,435671	8,458258	8,498123	8,538740	0,000000	0,000000	0,000000	0,000000	0,000000
8,187231	0,237119	7,977110	7,986779	7,999678	8,009441	8,022687	8,039602	8,273500	8,314706	8,324882	8,400227	8,710932	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
