8,136844	0,225326	7,999175	8,013448	8,020346	8,029467	8,040410	8,051097	8,167181	8,203671	8,706803	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,247657	0,222514	8,003173	8,030040	8,037589	8,044872	8,052779	8,067262	8,099436	8,194147	8,248316	8,309273	8,336632	8,382882	8,405971	8,451816	8,515353	8,782963	0,000000	0,000000
8,525672	0,318202	8,029828	8,042757	8,089994	8,540508	8,583254	8,640884	8,665749	8,710948	8,790171	8,838296	8,850003	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,261728	0,280578	7,994987	8,002475	8,008967	8,020413	8,029454	8,035288	8,048356	8,098401	8,158743	8,206644	8,395255	8,590888	8,621573	8,638495	8,659341	8,678368	0,000000	0,000000
8,311878	0,237814	8,003351	8,024746	8,032509	8,105471	8,201706	8,293754	8,347213	8,361841	8,369315	8,401393	8,538706	8,588059	8,786356	0,000000	0,000000	0,000000	0,000000	0,000000
8,342997	0,312464	8,025645	8,032260	8,038999	8,046875	8,175311	8,266846	8,280667	8,413061	8,457818	8,644241	8,850643	8,883598	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,288952	0,257624	8,016153	8,021268	8,043457	8,078482	8,134783	8,162492	8,225494	8,272000	8,288942	8,551516	8,565727	8,594358	8,801700	0,000000	0,000000	0,000000	0,000000	0,000000
8,193193	0,292570	7,995150	8,007478	8,030019	8,044987	8,088852	8,418558	8,767304	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,228501	0,226719	7,995014	8,005797	8,016566	8,055969	8,075172	8,093847	8,131361	8,151001	8,343898	8,456239	8,483514	8,548521	8,613611	0,000000	0,000000	0,000000	0,000000	0,000000
8,394418	0,304985	8,010409	8,024398	8,045712	8,319574	8,441419	8,640507	8,646601	8,654557	8,766590	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,367532	0,265882	8,050926	8,195998	8,227382	8,282654	8,407815	8,563193	8,844757	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,217080	0,156886	8,035876	8,144612	8,301618	8,386214	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,293796	0,280610	7,991684	8,005263	8,075464	8,094655	8,101386	8,304679	8,319162	8,379382	8,404976	8,772068	8,783038	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,144096	0,245687	7,997854	8,009445	8,028334	8,041285	8,082929	8,114360	8,139149	8,739409	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,356227	0,324739	8,004703	8,044670	8,059257	8,110964	8,231274	8,257587	8,533671	8,750223	8,770259	8,799656	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,311964	0,269128	7,991739	8,015746	8,041064	8,088463	8,217676	8,271479	8,311811	8,343693	8,358138	8,644686	8,658821	8,800247	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,400913	0,333189	7,997913	8,008497	8,023246	8,061807	8,067242	8,174102	8,187995	8,207640	8,278074	8,532939	8,655340	8,669453	8,695116	8,707329	8,809206	8,854146	8,885481	0,000000
8,413249	0,240027	8,100602	8,187051	8,218689	8,232794	8,349691	8,439540	8,448696	8,630283	8,730646	8,794500	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,279209	0,240400	7,999844	8,011515	8,023491	8,036758	8,042110	8,080213	8,102294	8,116017	8,341381	8,350151	8,363717	8,381011	8,387961	8,412024	8,428545	8,441660	8,740984	8,766079
8,275741	0,224309	8,062723	8,069052	8,076762	8,102886	8,139019	8,146105	8,229608	8,250777	8,318384	8,362500	8,409362	8,654847	8,762602	0,000000	0,000000	0,000000	0,000000	0,000000
