8,546929	0,228194	8,263504	8,271018	8,288456	8,320734	8,343463	8,356010	8,454927	8,504281	8,713477	8,733703	8,747206	8,762018	8,787808	8,810150	8,847176	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,476491	0,207620	8,267720	8,284982	8,309670	8,357250	8,394417	8,416806	8,434696	8,742230	8,763031	8,794106	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,535670	0,169511	8,265533	8,276157	8,288603	8,431363	8,480498	8,506561	8,530035	8,579318	8,609914	8,658966	8,695145	8,709978	8,717091	8,750214	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,566020	0,190174	8,265850	8,300796	8,324542	8,333767	8,381948	8,432214	8,438594	8,484526	8,500897	8,514279	8,537067	8,570017	8,591529	8,612748	8,640407	8,671958	8,705946	8,750351	8,775046	8,831372	8,866153	8,922424	0,000000	0,000000	0,000000	0,000000
8,526559	0,208785	8,269699	8,276454	8,282700	8,289229	8,295135	8,339495	8,348775	8,355420	8,369307	8,408607	8,422843	8,434841	8,467992	8,516205	8,551671	8,582442	8,593193	8,609215	8,632827	8,646010	8,704953	8,782257	8,853092	8,862578	8,868648	8,926947
8,605531	0,218755	8,264990	8,272683	8,290609	8,340780	8,387041	8,494090	8,525305	8,544358	8,659895	8,700813	8,714851	8,736423	8,764561	8,788765	8,827652	8,854518	8,862362	8,869869	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426881	0,178005	8,249943	8,257612	8,273714	8,288004	8,301516	8,311859	8,336542	8,342859	8,385029	8,411052	8,434554	8,443990	8,457232	8,519444	8,625423	8,717842	8,900354	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,557250	0,174766	8,288600	8,316256	8,391092	8,400367	8,424819	8,489388	8,529248	8,557814	8,601038	8,623513	8,632646	8,678953	8,745606	8,826215	8,853193	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,544871	0,242459	8,267016	8,274619	8,288655	8,295871	8,309995	8,337705	8,357977	8,401696	8,434579	8,485710	8,624661	8,734025	8,770965	8,796269	8,816866	8,821359	8,880014	8,909693	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,388583	0,139564	8,261399	8,276360	8,320719	8,328465	8,334679	8,403033	8,509902	8,674106	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
