8,176751	0,250953	8,016083	8,022366	8,032435	8,061319	8,068615	8,113141	8,373061	8,726991	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,164856	0,165611	7,995168	8,013138	8,026850	8,042086	8,057689	8,063717	8,088460	8,117745	8,276629	8,281372	8,303139	8,342659	8,534474	0,000000	0,000000	0,000000	0,000000
8,111440	0,120356	7,994618	8,006048	8,022696	8,037565	8,043937	8,052113	8,060980	8,069571	8,083049	8,097574	8,111328	8,125987	8,132799	8,149679	8,157543	8,237282	8,511707
8,115900	0,138470	8,008630	8,016489	8,033216	8,203120	8,318045	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,245250	0,318982	7,997822	8,007849	8,015145	8,025530	8,038360	8,093031	8,157582	8,322053	8,362585	8,822693	8,855106	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,260085	0,154851	8,022070	8,120845	8,134893	8,172655	8,180779	8,205656	8,322587	8,349850	8,371359	8,467719	8,512516	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,309194	0,237211	8,063658	8,069564	8,083692	8,091038	8,097955	8,178669	8,245605	8,256475	8,269351	8,280620	8,484346	8,502757	8,556313	8,631066	8,826797	0,000000	0,000000
8,321750	0,316522	8,000086	8,021472	8,035866	8,049487	8,058054	8,201369	8,422397	8,557691	8,720696	8,730151	8,741984	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,261805	0,280325	8,028698	8,043499	8,050215	8,076401	8,083056	8,125928	8,277420	8,490023	8,700290	8,742520	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,368890	0,247562	7,995126	8,089994	8,184392	8,198278	8,421617	8,445224	8,459499	8,487779	8,613838	8,793156	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,322040	0,286174	8,005625	8,012057	8,020623	8,049837	8,194597	8,373782	8,399659	8,427039	8,583327	8,676288	8,799607	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,272715	0,261871	8,006648	8,114287	8,133427	8,548059	8,561157	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,336175	0,241807	8,020872	8,034037	8,447324	8,460781	8,505486	8,548548	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,387311	0,402252	8,017929	8,037821	8,049124	8,059880	8,136104	8,165591	8,823248	8,849152	8,862853	8,871404	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,455268	0,357138	8,125286	8,167405	8,760926	8,767456	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,280550	0,233750	8,017624	8,055198	8,061539	8,069337	8,216907	8,234480	8,248793	8,322932	8,385925	8,437519	8,486975	8,829375	0,000000	0,000000	0,000000	0,000000	0,000000
8,138074	0,206370	7,973268	8,004653	8,011980	8,035036	8,055942	8,091171	8,432583	8,499957	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,163270	0,095992	8,014258	8,138434	8,192671	8,198488	8,272500	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,321026	0,278470	7,996985	8,004672	8,010771	8,400416	8,414531	8,460535	8,599566	8,680727	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
