8,286716	0,290952	7,997385	8,008494	8,017856	8,035942	8,048807	8,178777	8,190428	8,202480	8,245176	8,380856	8,463608	8,611491	8,741642	8,891089	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,284274	0,263870	8,012763	8,021273	8,029594	8,039807	8,051231	8,064543	8,079343	8,125584	8,169472	8,221166	8,373055	8,424806	8,441014	8,447729	8,453013	8,538602	8,801428	8,822513	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,211148	0,255527	7,986791	7,994774	8,001575	8,008644	8,018469	8,026786	8,035531	8,049822	8,066483	8,074230	8,099506	8,140967	8,186263	8,252424	8,265311	8,322479	8,338691	8,404324	8,479575	8,803909	8,877558	0,000000	0,000000	0,000000	0,000000	0,000000
8,235160	0,257095	7,998133	8,002820	8,010961	8,019554	8,026481	8,033316	8,040438	8,051827	8,066205	8,080043	8,094830	8,190264	8,211816	8,258580	8,286522	8,331380	8,419268	8,438784	8,455244	8,531051	8,641451	8,984561	0,000000	0,000000	0,000000	0,000000
8,274730	0,248018	7,995969	8,009335	8,017140	8,031316	8,086126	8,104215	8,159718	8,238384	8,269435	8,282899	8,321181	8,418326	8,461656	8,494514	8,695015	8,810451	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,311867	0,329055	7,989263	8,008694	8,025220	8,039559	8,046643	8,058041	8,132473	8,189685	8,338908	8,444319	8,745870	8,755063	8,771631	8,820765	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,132590	0,086080	8,003098	8,081396	8,094962	8,191617	8,206137	8,218327	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,328502	0,283649	8,006640	8,020724	8,028229	8,040209	8,062551	8,229621	8,387854	8,412154	8,476067	8,518186	8,564437	8,679116	8,844739	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,229564	0,261710	7,989710	7,997512	8,006232	8,013575	8,019745	8,027929	8,036459	8,049430	8,076922	8,082908	8,090532	8,095357	8,117521	8,160461	8,188696	8,200212	8,211444	8,337308	8,405115	8,506909	8,641527	8,696431	8,766724	8,790889	0,000000	0,000000
8,265209	0,242201	8,003040	8,011059	8,023051	8,035682	8,061222	8,073677	8,144862	8,182645	8,205863	8,215371	8,266437	8,291276	8,533458	8,539528	8,554475	8,624637	8,742262	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
