8,367881	0,349842	8,044383	8,320105	8,739156	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,180957	0,263999	7,991996	8,039838	8,100074	8,106015	8,120097	8,140324	8,768356	0,000000	0,000000	0,000000	0,000000
8,427659	0,208566	8,150305	8,319636	8,324941	8,370767	8,413016	8,677405	8,737545	0,000000	0,000000	0,000000	0,000000
8,287396	0,191638	8,141336	8,171012	8,275686	8,561549	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,462084	0,284168	8,057781	8,102931	8,185963	8,242208	8,493358	8,652254	8,693711	8,700845	8,725580	8,766211	0,000000
8,436327	0,171527	8,160722	8,179571	8,192981	8,447933	8,501286	8,517921	8,526025	8,531709	8,540519	8,589906	8,611021
8,192162	0,176437	8,025972	8,039745	8,048093	8,065849	8,180186	8,317255	8,404311	8,455887	0,000000	0,000000	0,000000
8,423613	0,167576	8,132324	8,401650	8,412289	8,425686	8,546536	8,623196	0,000000	0,000000	0,000000	0,000000	0,000000
8,412791	0,255470	8,083452	8,095589	8,196542	8,371011	8,384781	8,517311	8,565342	8,724137	8,776953	0,000000	0,000000
8,462423	0,182033	8,244830	8,300100	8,328812	8,404945	8,439553	8,473555	8,480681	8,674194	8,815142	0,000000	0,000000
