8,540589	0,169140	8,345239	8,358699	8,368668	8,390446	8,405705	8,433020	8,476889	8,500011	8,524295	8,597055	8,606686	8,714697	8,726035	8,810121	8,851276	0,000000	0,000000	0,000000	0,000000
8,557077	0,178303	8,272838	8,283498	8,396033	8,425545	8,435103	8,465052	8,506871	8,567984	8,574779	8,607674	8,626861	8,651617	8,676411	8,698816	8,775600	8,948560	0,000000	0,000000	0,000000
8,453450	0,183212	8,265100	8,277149	8,282398	8,296200	8,304033	8,318861	8,341232	8,350130	8,362111	8,394152	8,436105	8,444259	8,493076	8,511929	8,549100	8,578153	8,742820	8,789212	8,879529
8,485613	0,237452	8,267355	8,275765	8,286468	8,296181	8,301680	8,308394	8,327835	8,341131	8,369324	8,397245	8,632550	8,663500	8,703822	8,791815	8,867727	8,939014	0,000000	0,000000	0,000000
8,542241	0,177495	8,273912	8,338061	8,353816	8,380490	8,526524	8,541861	8,577506	8,602729	8,627139	8,673220	8,768847	8,842788	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,522092	0,236505	8,260814	8,275687	8,297022	8,304704	8,333413	8,356160	8,392809	8,495820	8,519229	8,566973	8,646866	8,686593	8,838654	8,909048	8,947593	0,000000	0,000000	0,000000	0,000000
8,657157	0,220915	8,276211	8,391877	8,430626	8,471758	8,487440	8,504039	8,541119	8,703745	8,803754	8,824182	8,847743	8,863122	8,868903	8,893651	8,949185	0,000000	0,000000	0,000000	0,000000
8,711052	0,264692	8,295056	8,399703	8,738949	8,793757	8,813687	8,962081	8,974133	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,569546	0,288622	8,271948	8,278449	8,293011	8,300280	8,326365	8,384157	8,391231	8,412064	8,567048	8,725721	8,776186	8,857626	8,909607	8,941937	9,107554	0,000000	0,000000	0,000000	0,000000
8,414479	0,146612	8,274677	8,287942	8,295095	8,302693	8,308950	8,322511	8,339107	8,348230	8,362795	8,371611	8,384953	8,414129	8,438399	8,562240	8,598731	8,657332	8,776748	0,000000	0,000000
