8,188999	0,269552	8,011173	8,019541	8,029140	8,040642	8,060288	8,536452	8,625755	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,166336	0,236316	7,978639	7,986926	8,001420	8,017886	8,031269	8,050638	8,123238	8,226869	8,303747	8,349129	8,759932	0,000000	0,000000	0,000000	0,000000
8,212204	0,210876	7,996049	8,008457	8,019952	8,040598	8,087518	8,172263	8,230902	8,279240	8,435522	8,448776	8,614966	0,000000	0,000000	0,000000	0,000000
8,312021	0,203163	7,994372	8,061219	8,098589	8,272261	8,348770	8,358464	8,371925	8,382132	8,394771	8,425230	8,724502	0,000000	0,000000	0,000000	0,000000
8,199703	0,265010	7,999614	8,009907	8,022582	8,039561	8,049274	8,055834	8,070557	8,149596	8,500112	8,574996	8,724700	0,000000	0,000000	0,000000	0,000000
8,251085	0,260512	8,003962	8,021273	8,034462	8,043346	8,046837	8,055028	8,087988	8,118270	8,145707	8,326019	8,365242	8,531003	8,598854	8,686296	8,701986
8,020151	0,012751	8,007580	8,014443	8,021228	8,037354	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,037258	0,029279	8,003422	8,017117	8,032541	8,058425	8,074784	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,291978	0,250368	8,000899	8,019691	8,031499	8,139035	8,383905	8,395195	8,417667	8,594229	8,645684	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,278269	0,256606	8,002831	8,033672	8,040269	8,080238	8,164945	8,200732	8,483670	8,557773	8,572119	8,646442	0,000000	0,000000	0,000000	0,000000	0,000000
