8,195303	0,215919	7,984130	7,994547	8,006603	8,037687	8,132162	8,205264	8,283619	8,304699	8,325991	8,678323	0,000000
8,167589	0,249839	7,994449	8,002957	8,012469	8,020278	8,026117	8,046044	8,063351	8,098260	8,397387	8,418756	8,763407
8,230873	0,392324	7,991912	8,017050	8,683657	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,178403	0,192743	8,025246	8,038588	8,051022	8,154883	8,186122	8,212171	8,580791	0,000000	0,000000	0,000000	0,000000
8,112930	0,118173	8,004516	8,024434	8,048430	8,091551	8,201234	8,307415	0,000000	0,000000	0,000000	0,000000	0,000000
8,259064	0,231394	8,008279	8,017867	8,035792	8,125730	8,239027	8,285582	8,302123	8,378818	8,448430	8,748994	0,000000
8,104707	0,171650	8,006660	8,015405	8,035736	8,055861	8,409870	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,137756	0,153126	8,000592	8,015654	8,040292	8,047977	8,106218	8,210139	8,230278	8,450896	0,000000	0,000000	0,000000
8,364830	0,278741	7,990389	8,004546	8,155912	8,210701	8,227804	8,491284	8,561484	8,600852	8,655493	8,749831	0,000000
8,168465	0,175852	8,000298	8,015174	8,033945	8,106077	8,112317	8,221232	8,411230	8,447445	0,000000	0,000000	0,000000
