8,089321	0,127409	7,997616	8,003024	8,010881	8,021374	8,032895	8,046266	8,054766	8,119535	8,201823	8,405026	0,000000	0,000000	0,000000
8,377145	0,316374	7,985446	8,014468	8,040940	8,068396	8,134880	8,334615	8,387982	8,415242	8,437391	8,655581	8,761464	8,812995	8,853480
8,296105	0,267068	7,997682	8,011134	8,034767	8,291899	8,332019	8,424104	8,573842	8,703394	0,000000	0,000000	0,000000	0,000000	0,000000
8,261378	0,246241	8,003904	8,043614	8,057651	8,067372	8,089508	8,101365	8,139345	8,189013	8,324245	8,530621	8,574058	8,620307	8,656906
8,182108	0,360227	7,994345	8,000907	8,010829	8,722353	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,178190	0,225818	7,999067	8,013458	8,020759	8,045570	8,098674	8,123638	8,230707	8,397421	8,674412	0,000000	0,000000	0,000000	0,000000
8,187966	0,258146	8,014883	8,023551	8,037100	8,045503	8,050826	8,057832	8,194925	8,623299	8,643776	0,000000	0,000000	0,000000	0,000000
8,373042	0,284255	8,001455	8,032605	8,056331	8,148726	8,499926	8,506718	8,531545	8,551449	8,609195	8,792469	0,000000	0,000000	0,000000
8,277735	0,272436	8,000180	8,009124	8,027481	8,057973	8,114708	8,215451	8,245049	8,428585	8,583352	8,679787	8,693394	0,000000	0,000000
8,495775	0,277150	8,012750	8,218077	8,507567	8,636023	8,642595	8,691919	8,761497	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,332439	0,274635	7,993619	8,073011	8,277755	8,316749	8,382933	8,449648	8,833359	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,571598	0,301431	8,010566	8,572315	8,585721	8,593927	8,804981	8,862080	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,216324	0,158751	8,033763	8,293276	8,321934	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,156361	0,140533	8,009848	8,017745	8,031576	8,040657	8,054616	8,091174	8,145844	8,156723	8,168857	8,224591	8,253909	8,398507	8,438640
8,251028	0,250776	7,979107	8,006002	8,018649	8,040413	8,092835	8,107018	8,185055	8,353182	8,447746	8,542635	8,580487	8,659206	0,000000
8,446910	0,251998	8,101616	8,131991	8,155224	8,512148	8,555426	8,570974	8,576966	8,611709	8,806136	0,000000	0,000000	0,000000	0,000000
8,225741	0,294403	7,982592	7,997311	8,008052	8,031205	8,315917	8,607520	8,637587	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,284569	0,404724	7,954951	8,034797	8,046824	8,061201	8,793972	8,815668	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,207541	0,182275	8,022530	8,054777	8,152904	8,233039	8,253874	8,528122	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,205109	0,159892	8,034601	8,049715	8,096046	8,170577	8,268506	8,390718	8,425600	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
