8,197134	0,230684	7,874970	7,883655	7,906725	8,023543	8,086987	8,106285	8,203191	8,212269	8,275395	8,306635	8,320705	8,444946	8,543177	8,571394	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,189633	0,214056	7,887506	7,903204	7,996626	8,011295	8,027873	8,104516	8,140294	8,149986	8,217769	8,225533	8,247561	8,423435	8,435992	8,523594	8,549306	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,156505	0,214560	7,883725	7,889946	7,899601	7,921658	7,930058	7,978029	7,983768	8,068871	8,076802	8,094805	8,127770	8,143985	8,158683	8,172834	8,191601	8,197122	8,325524	8,419986	8,432600	8,475296	8,499997	8,570461
8,226532	0,235461	7,872566	7,887164	7,963954	7,985140	7,999503	8,185291	8,194884	8,224148	8,345746	8,374254	8,395271	8,422573	8,503346	8,520179	8,523962	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,175990	0,208382	7,895790	7,907262	7,936530	7,986677	8,024797	8,066845	8,153112	8,182273	8,210344	8,259678	8,281215	8,330408	8,335985	8,495930	8,573003	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,108564	0,199039	7,882356	7,894898	7,902996	7,957704	7,972186	8,019621	8,027800	8,044133	8,067587	8,088325	8,104283	8,147590	8,195050	8,215646	8,244810	8,438082	8,642528	0,000000	0,000000	0,000000	0,000000	0,000000
8,136324	0,248573	7,872698	7,880002	7,890895	7,903564	7,928859	7,938439	7,959802	7,984528	8,006377	8,012308	8,078849	8,114693	8,185161	8,193435	8,291500	8,348601	8,391285	8,479038	8,612360	8,654085	0,000000	0,000000
8,228642	0,238896	7,878894	7,888043	7,898441	7,964344	8,066734	8,100206	8,111964	8,123970	8,136291	8,235358	8,390552	8,401945	8,420551	8,438307	8,454179	8,487743	8,515397	8,602642	0,000000	0,000000	0,000000	0,000000
8,194645	0,237385	7,884566	7,893494	7,907166	8,087182	8,092470	8,140248	8,188022	8,251085	8,394379	8,461672	8,484251	8,551207	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,175441	0,242802	7,909381	7,924943	7,934036	7,953434	7,969253	8,064244	8,073858	8,082088	8,286931	8,335273	8,357033	8,410653	8,547886	8,607157	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
