8,339793	0,036587	8,280041	8,291679	8,302064	8,313907	8,334680	8,339312	8,345976	8,352087	8,369528	8,375336	8,382653	8,390250
8,332152	0,039433	8,279800	8,293676	8,303243	8,315240	8,323039	8,340824	8,360744	8,375563	8,397238	0,000000	0,000000	0,000000
8,341526	0,045922	8,264091	8,288149	8,301075	8,315894	8,324091	8,331151	8,339571	8,364750	8,376137	8,383287	8,398351	8,411761
8,335236	0,036050	8,294403	8,305099	8,318411	8,325171	8,336242	8,375110	8,392218	0,000000	0,000000	0,000000	0,000000	0,000000
8,331623	0,029957	8,289791	8,296585	8,304816	8,313305	8,321247	8,329276	8,338730	8,346381	8,357109	8,368421	8,382195	0,000000
8,394278	0,124665	8,302041	8,313527	8,327775	8,338893	8,348265	8,380183	8,469428	8,674112	0,000000	0,000000	0,000000	0,000000
8,332868	0,038393	8,285861	8,299745	8,310189	8,324996	8,330308	8,348514	8,355014	8,408322	0,000000	0,000000	0,000000	0,000000
8,311433	0,009897	8,302843	8,309199	8,322256	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,349057	0,042317	8,298165	8,320772	8,334753	8,348272	8,374794	8,417584	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,324819	0,038341	8,271563	8,279061	8,296584	8,308545	8,315806	8,327903	8,340465	8,354482	8,359570	8,394212	0,000000	0,000000
