8,597641	0,184272	8,290768	8,337841	8,375804	8,441567	8,480371	8,484384	8,534745	8,544121	8,581845	8,597314	8,604213	8,612771	8,638701	8,661306	8,668418	8,771280	8,856287	8,890326	8,983119	0,000000	0,000000	0,000000	0,000000	0,000000
8,673845	0,199169	8,449632	8,480740	8,486154	8,494540	8,538070	8,552013	8,646541	8,673333	8,708392	8,822589	8,945620	8,959182	9,003181	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,534152	0,245247	8,255120	8,268684	8,275083	8,344342	8,360432	8,368639	8,382840	8,437709	8,461273	8,537466	8,583125	8,764519	8,778626	8,801492	8,954478	8,972604	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,627252	0,223436	8,312632	8,335902	8,350958	8,372022	8,427979	8,435880	8,459806	8,512169	8,699180	8,713567	8,723494	8,757187	8,781090	8,809562	8,839359	8,847421	8,945344	8,966985	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,671890	0,225528	8,320388	8,381769	8,393617	8,512672	8,559123	8,581996	8,633470	8,690745	8,745149	8,799443	8,900831	8,939833	8,969217	8,978208	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,626443	0,207528	8,265834	8,306571	8,336297	8,366794	8,403409	8,442505	8,472524	8,559229	8,567520	8,591970	8,600175	8,605127	8,612727	8,629752	8,635863	8,755532	8,767502	8,807002	8,813905	8,828031	8,871318	8,879171	8,948939	8,966946
8,596654	0,175520	8,386471	8,427773	8,448939	8,515760	8,560521	8,575114	8,618409	8,658404	8,866619	8,908530	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,651573	0,239268	8,276109	8,308010	8,364194	8,374062	8,386391	8,407640	8,441007	8,461679	8,564328	8,663215	8,685408	8,713163	8,720556	8,724811	8,798028	8,836332	8,870917	8,887509	8,917666	8,957320	8,973929	9,002328	0,000000	0,000000
8,641612	0,156893	8,373987	8,423515	8,474074	8,569442	8,685773	8,704371	8,714470	8,744335	8,752636	8,759966	8,855165	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,686225	0,230260	8,355439	8,401935	8,445434	8,480174	8,518181	8,550707	8,611124	8,628816	8,652642	8,698113	8,737112	8,775762	8,813607	8,841121	8,951293	8,972360	9,231997	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
