8,290031	0,300921	8,003999	8,056939	8,529980	8,569206	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,196002	0,358841	7,974208	8,003795	8,610004	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,275938	0,005877	8,269312	8,275336	8,275476	8,283627	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,332461	0,188363	8,003228	8,349001	8,420572	8,433080	8,456422	0,000000	0,000000	0,000000	0,000000	0,000000
8,288436	0,201710	8,063509	8,134580	8,164604	8,316433	8,511228	8,540263	0,000000	0,000000	0,000000	0,000000
8,355800	0,360447	8,015085	8,319140	8,733176	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,170880	0,145239	7,997331	8,010522	8,043687	8,159535	8,227932	8,251929	8,268041	8,408064	0,000000	0,000000
8,298573	0,260959	8,034916	8,113804	8,515697	8,529875	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,440875	0,283126	8,067306	8,100929	8,502472	8,646826	8,659935	8,667783	0,000000	0,000000	0,000000	0,000000
8,399435	0,129413	8,279505	8,301010	8,338038	8,536148	8,542474	0,000000	0,000000	0,000000	0,000000	0,000000
8,364261	0,341915	8,071785	8,148846	8,406314	8,830098	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,136318	0,174280	8,026682	8,041390	8,050498	8,061472	8,075510	8,185338	8,513336	0,000000	0,000000	0,000000
8,089435	0,028556	8,069243	8,109628	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,166775	0,314382	7,997014	8,007920	8,024409	8,070467	8,097095	8,803742	0,000000	0,000000	0,000000	0,000000
8,244766	0,216824	8,025553	8,037117	8,048473	8,097384	8,339385	8,366209	8,511020	8,532985	0,000000	0,000000
8,602033	0,158139	8,396108	8,441462	8,633035	8,646241	8,671807	8,823544	0,000000	0,000000	0,000000	0,000000
8,605837	0,058986	8,561550	8,583166	8,672796	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,432229	0,259188	7,998789	8,381430	8,586849	8,593071	8,601005	0,000000	0,000000	0,000000	0,000000	0,000000
8,215888	0,288452	8,002025	8,026165	8,037481	8,045287	8,048993	8,049753	8,049266	8,621391	8,635020	8,643500
8,277994	0,287726	8,012917	8,024718	8,043206	8,064299	8,125232	8,151887	8,384934	8,575640	8,606730	8,790375
