8,333045	0,220400	7,964189	8,030279	8,043701	8,052936	8,116433	8,222562	8,349369	8,373143	8,385971	8,398488	8,422508	8,464084	8,478174	8,524036	8,567976	8,623338	8,644581	0,000000	0,000000	0,000000	0,000000	0,000000
8,259138	0,234803	7,999801	8,013754	8,020754	8,030025	8,062113	8,130548	8,188292	8,256383	8,316534	8,403692	8,418264	8,469779	8,604677	8,713314	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,181428	0,260394	7,994403	8,003136	8,019034	8,023709	8,029957	8,043083	8,056700	8,064255	8,071386	8,086555	8,108398	8,132567	8,140569	8,239352	8,454400	8,786210	8,830556	0,000000	0,000000	0,000000	0,000000	0,000000
8,216238	0,247958	8,004760	8,014936	8,035311	8,044892	8,069081	8,123019	8,162153	8,225632	8,271662	8,356237	8,411544	8,875632	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,254775	0,265335	7,990070	8,009113	8,021667	8,030571	8,044071	8,068900	8,091986	8,108158	8,153801	8,178450	8,197324	8,216270	8,235380	8,264489	8,453553	8,517097	8,623501	8,768633	8,867697	0,000000	0,000000	0,000000
8,215503	0,245127	8,012473	8,017899	8,024403	8,030868	8,039080	8,055426	8,065513	8,073985	8,080168	8,106456	8,123987	8,252670	8,296064	8,551747	8,635628	8,641549	8,655629	0,000000	0,000000	0,000000	0,000000	0,000000
8,295430	0,313805	7,972556	8,011381	8,020311	8,040580	8,049072	8,061432	8,098802	8,123243	8,206518	8,308879	8,325096	8,401074	8,655778	8,802457	8,816262	8,833444	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,330591	0,326757	8,013771	8,021869	8,028641	8,035167	8,042380	8,051482	8,081024	8,115633	8,312436	8,324063	8,476430	8,690497	8,701911	8,712928	8,805377	8,875848	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,260791	0,234114	7,994897	8,002601	8,017862	8,023089	8,063347	8,075872	8,081141	8,108385	8,170448	8,202438	8,248592	8,286027	8,396027	8,432447	8,481781	8,494188	8,512782	8,571968	8,791131	0,000000	0,000000	0,000000
8,263989	0,309620	7,993483	8,000829	8,006869	8,014956	8,023059	8,028055	8,035867	8,051686	8,081888	8,111748	8,128121	8,139606	8,158652	8,209118	8,249160	8,306905	8,410333	8,491165	8,729744	8,855577	8,875338	8,905600
8,274138	0,290933	7,992568	8,001544	8,013832	8,024375	8,037891	8,065208	8,092688	8,147425	8,157739	8,175703	8,283177	8,362409	8,481665	8,493167	8,685030	8,703172	8,942748	0,000000	0,000000	0,000000	0,000000	0,000000
8,251434	0,254680	7,973348	8,009485	8,021583	8,035149	8,051936	8,064121	8,077097	8,119443	8,250684	8,263735	8,282380	8,359468	8,495543	8,594591	8,707816	8,716557	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,275381	0,290771	8,004316	8,014077	8,024947	8,081044	8,088162	8,102492	8,239209	8,398654	8,676985	8,683927	8,715376	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,627587	0,324429	8,253381	8,799474	8,829906	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,306930	0,314936	8,005035	8,025000	8,097835	8,146840	8,175506	8,554446	8,612329	8,838448	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,170604	0,230769	7,999089	8,009584	8,022951	8,036105	8,048156	8,175331	8,223597	8,307619	8,713008	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,381222	0,321983	8,020365	8,027292	8,035671	8,049178	8,079472	8,093703	8,105729	8,116585	8,180863	8,208315	8,241395	8,536739	8,682504	8,699671	8,720614	8,730374	8,735972	8,743302	8,800388	8,816301	0,000000	0,000000
8,274530	0,315336	7,994026	8,006336	8,014304	8,021717	8,035028	8,042090	8,053436	8,096087	8,149148	8,181740	8,188952	8,223282	8,621434	8,644900	8,764997	8,797762	8,831761	0,000000	0,000000	0,000000	0,000000	0,000000
8,323266	0,317813	8,004604	8,018391	8,025405	8,029370	8,044586	8,064960	8,070901	8,454399	8,459401	8,486874	8,527492	8,717083	8,804694	8,817568	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,297211	0,294990	7,984295	7,998757	8,007792	8,018579	8,037505	8,044807	8,122965	8,391726	8,405914	8,450739	8,600282	8,686783	8,696617	8,714194	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
