8,750282	0,053409	8,711239	8,725529	8,735353	8,829007	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,318441	0,307303	8,015481	8,021280	8,028940	8,093423	8,107753	8,136660	8,167229	8,252273	8,332549	8,399501	8,410744	8,785252	8,817692	8,889402	0,000000	0,000000	0,000000
8,211656	0,257511	8,006833	8,041377	8,047682	8,063508	8,078739	8,085281	8,093866	8,100146	8,185221	8,249047	8,272751	8,740755	8,786319	0,000000	0,000000	0,000000	0,000000
8,320608	0,345105	7,994646	8,029880	8,043597	8,064335	8,094666	8,126150	8,176764	8,651744	8,763189	8,776145	8,805571	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,192944	0,267340	8,002489	8,010336	8,016647	8,029619	8,039975	8,130841	8,159600	8,173303	8,627735	8,738896	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,339709	0,327126	8,005530	8,019708	8,026798	8,041453	8,267182	8,649335	8,659635	8,673836	8,713907	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,181084	0,241275	7,977901	7,997880	8,021403	8,035798	8,043192	8,049683	8,145971	8,198653	8,335600	8,420052	8,765789	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,095666	0,099216	8,007634	8,022397	8,030250	8,037030	8,042702	8,053005	8,062080	8,080007	8,186251	8,212005	8,318970	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,231420	0,258355	8,012643	8,035344	8,044045	8,057956	8,112877	8,157530	8,228256	8,278139	8,686623	8,700784	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,164858	0,232278	8,014137	8,027742	8,057823	8,074922	8,088253	8,160143	8,173637	8,722211	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,351211	0,320328	7,994188	8,009460	8,016128	8,028608	8,040139	8,100905	8,416121	8,588112	8,602921	8,621937	8,654175	8,675895	8,817149	0,000000	0,000000	0,000000	0,000000
8,382676	0,355236	8,023903	8,037127	8,075764	8,100805	8,138995	8,401500	8,557922	8,722721	8,832985	8,935043	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,339389	0,211231	7,998151	8,146767	8,169136	8,198651	8,247797	8,289402	8,417202	8,469425	8,535155	8,600547	8,661050	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340033	0,306263	7,993585	8,004843	8,025634	8,039255	8,045978	8,077688	8,102189	8,162926	8,359253	8,426645	8,473408	8,480338	8,505178	8,682248	8,718440	8,838485	8,844465
8,285624	0,239757	8,018825	8,047464	8,172508	8,210092	8,225516	8,312645	8,341870	8,419348	8,822351	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,193638	0,272645	7,971848	8,003621	8,016933	8,029430	8,039866	8,049334	8,059285	8,236947	8,314948	8,700741	8,707061	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,196663	0,240470	7,997678	8,018973	8,056437	8,063868	8,121692	8,160676	8,569949	8,584033	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,230865	0,231976	7,994084	8,000829	8,007909	8,014936	8,064821	8,088276	8,094496	8,134949	8,148990	8,175471	8,196738	8,247589	8,423177	8,498058	8,523824	8,570679	8,739884
8,380032	0,398623	8,064731	8,078501	8,161597	8,194838	8,862998	8,917524	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,224232	0,125435	7,994523	8,005497	8,197510	8,241259	8,261898	8,274638	8,284496	8,313460	8,327081	8,341961	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
