8,229782	0,247649	7,399711	7,657608	7,697664	7,781451	7,928018	8,089010	8,149897	8,201663	8,209152	8,232513	8,241271	8,248827	8,257853	8,265855	8,272569	8,286399	8,292726	8,297042	8,306119	8,317496	8,326316	8,335841	8,342148	8,350651	8,363725	8,369054	8,378760	8,391515	8,400414	8,408104	8,417663	8,428626	8,449052	8,465961	8,481684	0,000000
8,355144	0,051487	8,229962	8,299156	8,313303	8,328963	8,339723	8,347018	8,353173	8,371123	8,377738	8,384931	8,391512	8,397593	8,417596	8,420221	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,375916	0,054459	8,277352	8,308219	8,318581	8,333911	8,347767	8,357756	8,366743	8,377276	8,388694	8,393540	8,400925	8,416348	8,429872	8,439907	8,481854	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,309047	0,186610	7,779486	8,057337	8,176355	8,273361	8,323481	8,338395	8,350807	8,356102	8,369254	8,377469	8,381796	8,394091	8,431903	8,493416	8,532453	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,383629	0,123486	8,081422	8,313906	8,326400	8,333130	8,345910	8,350956	8,356152	8,367053	8,379597	8,390517	8,401343	8,410888	8,419375	8,427770	8,433547	8,442056	8,741672	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,370930	0,069644	8,216416	8,340249	8,349543	8,358143	8,370564	8,397240	8,426154	8,433960	8,446103	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,318062	0,007965	8,312430	8,323694	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,299076	0,173372	7,693065	8,092821	8,129911	8,267187	8,295342	8,308351	8,316755	8,323199	8,331475	8,345518	8,351986	8,362173	8,371693	8,379367	8,392294	8,409823	8,421432	8,431072	8,458978	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,388696	0,090853	8,280160	8,319840	8,333712	8,340887	8,348092	8,359779	8,366318	8,376578	8,400440	8,454129	8,457695	8,626718	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,361263	0,032331	8,333828	8,347023	8,356490	8,407712	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
