7,020365E+0	7,020365E+0	7,000000E+0
3,992600E-1	3,992600E-1	0,000000E+0
4,148785E+0	4,148785E+0	4,000000E+0
6,431147E+0	6,431147E+0	4,000000E+0
1,655883E+0	1,655883E+0	1,000000E+0
8,965471E+0	8,965471E+0	8,000000E+0
1,905393E+0	1,905393E+0	0,000000E+0
7,012767E+0	7,012767E+0	8,000000E+0
2,698044E+0	2,698044E+0	2,000000E+0
9,225464E-1	9,225464E-1	1,000000E+0
1,235783E+0	1,235783E+0	0,000000E+0
3,363487E+0	3,363487E+0	3,000000E+0
8,903951E+0	8,903951E+0	7,000000E+0
9,737042E+0	9,737042E+0	1,000000E+1
2,130149E+0	2,130149E+0	2,000000E+0
4,661777E+0	4,661777E+0	1,000000E+0
3,027947E+0	3,027947E+0	2,000000E+0
7,614730E+0	7,614730E+0	4,000000E+0
6,701246E+0	6,701246E+0	5,000000E+0
7,098796E+0	7,098796E+0	6,000000E+0
1,835540E+0	1,835540E+0	1,000000E+0
1,254410E+0	1,254410E+0	0,000000E+0
3,097065E+0	3,097065E+0	2,000000E+0
8,151252E+0	8,151252E+0	5,000000E+0
2,400493E+0	2,400493E+0	3,000000E+0
1,207774E+1	1,207774E+1	7,000000E+0
3,101967E+0	3,101967E+0	2,000000E+0
1,044930E+1	1,044930E+1	7,000000E+0
2,849025E+0	2,849025E+0	6,000000E+0
6,651736E+0	6,651736E+0	7,000000E+0
1,489706E+0	1,489706E+0	0,000000E+0
5,011288E+0	5,011288E+0	3,000000E+0
2,841181E+0	2,841181E+0	2,000000E+0
3,187261E+0	3,187261E+0	2,000000E+0
4,628689E+0	4,628689E+0	5,000000E+0
6,883600E+0	6,883600E+0	4,000000E+0
4,591679E+0	4,591679E+0	5,000000E+0
5,118396E+0	5,118396E+0	3,000000E+0
1,636520E+0	1,636520E+0	0,000000E+0
1,128852E+1	1,128852E+1	9,000000E+0
1,479902E+0	1,479902E+0	1,000000E+0
3,512206E-1	3,512206E-1	1,000000E+0
7,690956E+0	7,690956E+0	6,000000E+0
3,217654E+0	3,217654E+0	2,000000E+0
7,039973E+0	7,039973E+0	3,000000E+0
2,287258E+0	2,287258E+0	2,000000E+0
4,479914E+0	4,479914E+0	4,000000E+0
2,891672E+0	2,891672E+0	3,000000E+0
7,803890E-1	7,803890E-1	0,000000E+0
5,616438E+0	5,616438E+0	4,000000E+0
6,351244E+0	6,351244E+0	7,000000E+0
3,193577E-1	3,193577E-1	0,000000E+0
1,223730E+1	1,223730E+1	7,000000E+0
5,422074E+0	5,422074E+0	2,000000E+0
4,327952E+0	4,327952E+0	5,000000E+0
2,201718E+0	2,201718E+0	4,000000E+0
3,004172E+0	3,004172E+0	2,000000E+0
1,216990E+1	1,216990E+1	7,000000E+0
7,891447E+0	7,891447E+0	5,000000E+0
8,151007E+0	8,151007E+0	4,000000E+0
6,774474E-1	6,774474E-1	1,000000E+0
5,769568E-1	5,769568E-1	0,000000E+0
5,366927E+0	5,366927E+0	4,000000E+0
6,838200E-1	6,838200E-1	0,000000E+0
6,201244E+0	6,201244E+0	3,000000E+0
2,438729E+0	2,438729E+0	3,000000E+0
1,280636E+0	1,280636E+0	0,000000E+0
3,607361E+0	3,607361E+0	4,000000E+0
4,447315E+0	4,447315E+0	5,000000E+0
8,575952E-1	8,575952E-1	0,000000E+0
2,300248E+0	2,300248E+0	1,000000E+0
1,214950E+0	1,214950E+0	2,000000E+0
5,573489E-1	5,573489E-1	0,000000E+0
1,103215E+1	1,103215E+1	9,000000E+0
6,908355E+0	6,908355E+0	4,000000E+0
2,497062E+0	2,497062E+0	3,000000E+0
5,286534E+0	5,286534E+0	2,000000E+0
1,812011E+0	1,812011E+0	1,000000E+0
1,305146E+0	1,305146E+0	1,000000E+0
6,365215E+0	6,365215E+0	3,000000E+0
7,832623E+0	7,832623E+0	3,000000E+0
6,209087E+0	6,209087E+0	5,000000E+0
2,558337E+0	2,558337E+0	1,000000E+0
3,054908E+0	3,054908E+0	1,000000E+0
8,851745E+0	8,851745E+0	6,000000E+0
1,081719E+1	1,081719E+1	9,000000E+0
4,477896E-1	4,477896E-1	0,000000E+0
2,438729E+0	2,438729E+0	2,000000E+0
6,225452E-1	6,225452E-1	0,000000E+0
2,733583E+0	2,733583E+0	2,000000E+0
6,179920E+0	6,179920E+0	6,000000E+0
4,507610E+0	4,507610E+0	1,000000E+0
9,142922E+0	9,142922E+0	6,000000E+0
3,002702E+0	3,002702E+0	5,000000E+0
3,769617E+0	3,769617E+0	4,000000E+0
2,304660E+0	2,304660E+0	2,000000E+0
1,412254E+0	1,412254E+0	2,000000E+0
1,469362E+0	1,469362E+0	0,000000E+0
7,136787E+0	7,136787E+0	5,000000E+0
1,281303E+1	1,281303E+1	9,000000E+0
