8,253255	0,314750	7,950517	7,954949	7,963534	8,043167	8,065343	8,173849	8,199026	8,339564	8,565694	8,700229	8,829928	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,164650	0,213529	7,924820	7,936675	7,948180	7,961373	7,968084	8,021417	8,043498	8,116553	8,169377	8,187904	8,199387	8,208368	8,225978	8,313644	8,408696	8,489761	8,675337	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,173559	0,184376	7,928892	7,943675	7,956201	7,971040	7,978985	8,022024	8,091876	8,147666	8,163438	8,211499	8,221084	8,269862	8,285946	8,291581	8,330352	8,342370	8,375202	8,592369	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,151082	0,176751	7,935682	7,946839	7,960349	7,972119	8,008680	8,017971	8,059529	8,078774	8,154707	8,180388	8,219059	8,226116	8,241066	8,289018	8,306090	8,435434	8,536569	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,209054	0,261153	7,926424	7,934093	7,948816	7,964390	7,971931	7,984742	8,000626	8,019629	8,033754	8,048939	8,055325	8,080523	8,092315	8,126742	8,140738	8,212778	8,231214	8,245500	8,310070	8,372652	8,432584	8,613771	8,622458	8,663575	8,683631	8,718195
8,339277	0,367706	7,933151	7,941859	7,949685	7,958134	7,965385	7,974052	7,980886	8,008123	8,218262	8,267286	8,383333	8,581721	8,693977	8,719568	8,731451	8,744843	8,780618	8,784630	8,829304	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,288996	0,311179	7,936514	7,949542	7,964255	7,989899	8,102344	8,120981	8,129251	8,368238	8,376556	8,397153	8,429001	8,637190	8,815800	8,829220	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,077613	0,185026	7,928837	7,944245	7,951787	7,959789	7,974672	7,982219	7,992017	8,011027	8,026345	8,030937	8,074514	8,100838	8,186594	8,456441	8,543925	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,282764	0,308794	7,917088	7,932914	7,954798	7,976344	7,991251	8,028315	8,046623	8,070974	8,082867	8,098825	8,283744	8,317612	8,362648	8,557595	8,584875	8,591257	8,651420	8,658185	8,751123	8,796813	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,310640	0,272440	7,939966	7,951439	7,962142	7,975531	8,036662	8,108462	8,160476	8,167072	8,224664	8,292381	8,373415	8,418643	8,551558	8,561520	8,588308	8,623924	8,637496	8,652672	8,675837	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
