8,435373	0,288329	7,971781	7,978995	7,993441	8,206007	8,256238	8,265438	8,277773	8,290533	8,386603	8,456688	8,466877	8,515357	8,630533	8,680766	8,697101	8,746141	8,752241	8,827075	8,872490	0,000000	0,000000	0,000000	0,000000	0,000000
8,354359	0,226986	7,991540	8,032097	8,081382	8,114952	8,145862	8,181378	8,202182	8,227430	8,282292	8,299980	8,410637	8,443753	8,480965	8,503425	8,513258	8,535143	8,607282	8,618051	8,699491	8,716074	0,000000	0,000000	0,000000	0,000000
8,351136	0,334035	7,970391	7,977529	7,986911	7,992774	8,009153	8,044433	8,110155	8,217802	8,417191	8,431212	8,491847	8,529488	8,568156	8,705580	8,796695	8,834950	8,885044	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,294266	0,270643	7,968875	7,974615	7,983495	7,997699	8,040511	8,047854	8,062421	8,074976	8,098229	8,174211	8,182692	8,242082	8,263445	8,269433	8,309668	8,341682	8,484116	8,504741	8,562486	8,615322	8,644149	8,675965	8,689919	8,853797
8,295171	0,328433	7,963784	7,975660	7,986147	7,998680	8,006519	8,023076	8,043045	8,201883	8,362648	8,448479	8,473138	8,569911	8,722622	8,782652	8,869328	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,261870	0,275616	7,967248	7,989204	7,997610	8,012084	8,025691	8,032408	8,098752	8,150235	8,188347	8,209585	8,247035	8,359841	8,458010	8,564776	8,660586	8,734979	8,755392	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,294851	0,218964	7,985119	8,015429	8,039054	8,052991	8,113054	8,170505	8,184387	8,225800	8,296249	8,317554	8,361805	8,365562	8,377189	8,415639	8,436783	8,533565	8,683322	8,733305	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,407367	0,281406	7,969475	8,005802	8,016845	8,057339	8,094504	8,236492	8,262587	8,364309	8,406251	8,416820	8,523462	8,545875	8,563732	8,592527	8,668825	8,701320	8,735007	8,757907	8,820887	0,000000	0,000000	0,000000	0,000000	0,000000
8,333647	0,259423	7,982525	7,995657	8,008934	8,196960	8,227787	8,291207	8,301849	8,531534	8,561554	8,621067	8,629357	8,655335	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,290319	0,297235	7,969373	7,985805	7,997236	8,015378	8,031052	8,044178	8,084704	8,173957	8,209464	8,269584	8,328901	8,508518	8,515403	8,539030	8,558846	8,828841	8,875152	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
