8,429557	0,252509	8,074449	8,140701	8,240602	8,389528	8,588540	8,630756	8,652334	8,719547	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,382044	0,246996	7,970179	8,004953	8,078175	8,243832	8,280399	8,349701	8,372157	8,398961	8,498209	8,513899	8,573195	8,642367	8,656218	8,766364
8,263348	0,330214	7,963866	7,984308	8,007080	8,089937	8,148827	8,429996	8,709253	8,773520	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,252506	0,312975	7,952456	7,966389	7,973029	8,038186	8,068011	8,199282	8,289412	8,661442	8,680339	8,696515	0,000000	0,000000	0,000000	0,000000
8,530056	0,255873	7,965221	8,215084	8,371948	8,450279	8,567686	8,651458	8,685177	8,707749	8,713575	8,721192	8,781248	0,000000	0,000000	0,000000
8,409692	0,388648	7,960960	8,628874	8,639241	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,313766	0,299243	7,957523	7,968004	8,037908	8,046788	8,163630	8,220975	8,230217	8,473187	8,520438	8,693617	8,724228	8,728677	0,000000	0,000000
8,330150	0,318597	7,968648	8,002332	8,014377	8,100038	8,374732	8,432992	8,627734	8,662411	8,788081	0,000000	0,000000	0,000000	0,000000	0,000000
8,230949	0,275699	7,924135	7,941092	7,957565	8,023355	8,080719	8,160175	8,194424	8,222719	8,367030	8,570425	8,644810	8,684934	0,000000	0,000000
8,378487	0,344535	7,951813	7,964744	7,971637	7,977875	8,141221	8,227618	8,433380	8,635956	8,686129	8,712323	8,723607	8,743804	8,750218	0,000000
