8,425416	0,192469	8,141729	8,170182	8,427432	8,440943	8,460672	8,489354	8,539066	8,733951
8,303894	0,305001	7,931094	7,992346	8,063790	8,429758	8,448487	8,547662	8,714124	0,000000
8,486804	0,349192	7,922059	7,941765	8,570888	8,603244	8,658696	8,676617	8,733853	8,787311
8,562483	0,049426	8,527533	8,597433	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,223838	0,114334	8,071652	8,127452	8,216677	8,221994	8,238462	8,255313	8,435317	0,000000
8,185828	0,209048	7,951884	8,251285	8,354315	0,000000	0,000000	0,000000	0,000000	0,000000
8,281494	0,323701	7,933686	8,336845	8,573950	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,322580	0,267728	7,969345	8,344108	8,356557	8,620308	0,000000	0,000000	0,000000	0,000000
7,939763	NaN	7,939763	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
