8,260056	0,092108	8,141166	8,170943	8,266581	8,276046	8,315106	8,390495	0,000000	0,000000	0,000000	0,000000
8,463331	0,318357	8,050291	8,095043	8,141018	8,184000	8,415278	8,687174	8,718002	8,731003	8,788573	8,822927
8,449792	0,194471	8,204701	8,230506	8,307288	8,542017	8,589941	8,627665	8,646428	0,000000	0,000000	0,000000
8,034762	0,057886	7,993831	8,075694	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,307998	0,342261	7,965425	8,005594	8,047298	8,457600	8,666827	8,705245	0,000000	0,000000	0,000000	0,000000
8,320864	0,269083	7,992009	8,048327	8,291707	8,357315	8,596108	8,639719	0,000000	0,000000	0,000000	0,000000
8,161744	0,129963	8,048305	8,091475	8,101340	8,116701	8,144138	8,191634	8,438611	0,000000	0,000000	0,000000
8,364045	0,360683	7,996740	8,009660	8,132163	8,588580	8,628502	8,828628	0,000000	0,000000	0,000000	0,000000
8,666211	0,164661	8,385594	8,584514	8,671412	8,732801	8,769740	8,853203	0,000000	0,000000	0,000000	0,000000
8,296016	0,229748	8,001834	8,241093	8,407897	8,533241	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
