8,447134	0,260598	7,986074	7,994221	8,010384	8,041380	8,053135	8,240696	8,289211	8,325540	8,345347	8,392650	8,401567	8,415235	8,433664	8,481165	8,515983	8,528409	8,548702	8,585083	8,653301	8,676442	8,680142	8,702928	8,706325	8,715225	8,747643	8,770673	8,831488
8,388017	0,320282	7,970794	7,980097	8,000592	8,036734	8,053339	8,097935	8,127401	8,184862	8,247471	8,274580	8,284090	8,323706	8,457469	8,490630	8,570592	8,610315	8,677430	8,746005	8,781128	8,804702	8,845636	8,970871	0,000000	0,000000	0,000000	0,000000	0,000000
8,413185	0,268520	7,983880	7,994066	8,074680	8,153917	8,178720	8,209497	8,239773	8,415805	8,431670	8,483310	8,535415	8,582399	8,595019	8,618872	8,627017	8,726237	8,783577	8,803470	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,402674	0,253165	7,994789	8,006765	8,027075	8,145929	8,178235	8,198407	8,281506	8,345090	8,384180	8,413274	8,425289	8,464300	8,478933	8,539509	8,625546	8,632325	8,646469	8,687530	8,732096	8,846235	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,415110	0,301199	7,979319	7,993167	8,011597	8,042752	8,074216	8,178706	8,317666	8,332466	8,435030	8,458463	8,512087	8,536601	8,561172	8,594703	8,637929	8,645666	8,822463	8,860246	8,892835	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,263330	0,272835	7,982429	7,990201	8,001097	8,046274	8,073450	8,192678	8,353445	8,376444	8,525619	8,653220	8,701776	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,370097	0,320293	7,983227	7,992606	8,005841	8,037961	8,103300	8,123475	8,151769	8,255219	8,270311	8,277481	8,406934	8,503137	8,547668	8,590368	8,610669	8,631146	8,664681	8,670621	9,205434	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,485694	0,262704	8,059750	8,067956	8,242292	8,340706	8,579098	8,601220	8,617003	8,637276	8,667764	8,727979	8,801593	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,417929	0,270936	7,987096	8,111872	8,117212	8,124626	8,195778	8,258616	8,308770	8,365794	8,415865	8,510165	8,633711	8,681207	8,701767	8,722908	8,744474	8,807009	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,401346	0,260577	7,976803	8,028210	8,034682	8,185523	8,234045	8,243188	8,316271	8,344565	8,377535	8,448988	8,537554	8,584823	8,649237	8,656791	8,671971	8,744008	8,788691	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
