8,310133	0,218697	7,966395	8,077392	8,091530	8,116781	8,223798	8,275311	8,380766	8,400983	8,434583	8,540113	8,574540	8,639401	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,375334	0,254628	8,003437	8,017500	8,026863	8,141409	8,258093	8,269739	8,280062	8,317711	8,327335	8,380994	8,405829	8,518728	8,533196	8,649641	8,661673	8,776497	8,811975	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,346673	0,264614	7,990343	8,011494	8,021420	8,083216	8,095669	8,158511	8,180340	8,195199	8,218317	8,310121	8,322191	8,342646	8,374519	8,538394	8,553381	8,650671	8,658775	8,688118	8,729856	8,810277	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,411908	0,298807	7,971753	7,982509	8,031364	8,121141	8,151182	8,185761	8,214532	8,552202	8,615611	8,639666	8,649364	8,666912	8,673377	8,690369	8,705656	8,739127	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,372014	0,258320	7,992940	8,025279	8,046621	8,070244	8,124501	8,171274	8,204480	8,240041	8,280784	8,289887	8,360321	8,448141	8,453247	8,469105	8,494470	8,544995	8,556927	8,703995	8,733469	8,769285	8,832284	0,000000	0,000000	0,000000	0,000000	0,000000
8,443860	0,276584	7,977395	8,006321	8,016142	8,046062	8,149689	8,181723	8,213719	8,247688	8,325453	8,355615	8,411907	8,426798	8,438006	8,452992	8,489110	8,546895	8,575843	8,588369	8,652180	8,686304	8,722281	8,753175	8,784341	8,808792	8,831873	8,851676
8,422391	0,172202	8,191222	8,227628	8,266500	8,291963	8,339265	8,387815	8,519976	8,531557	8,579733	8,632605	8,678043	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,309490	0,270747	7,973438	7,997900	8,010100	8,024395	8,066076	8,096926	8,131282	8,139967	8,147498	8,168724	8,203899	8,357086	8,471450	8,494623	8,552290	8,575112	8,653793	8,688224	8,697901	8,739119	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,230581	0,212466	7,979165	7,988123	7,995978	8,008445	8,024037	8,039239	8,068565	8,083092	8,215907	8,344656	8,410535	8,417891	8,432284	8,453425	8,461647	8,480061	8,516836	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,385104	0,284490	7,992692	8,000332	8,005311	8,060624	8,242666	8,308176	8,424150	8,507385	8,533229	8,583234	8,599327	8,634086	8,644439	8,855811	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
