8,189059	0,192563	7,934702	7,946507	7,979702	8,014878	8,122915	8,141060	8,150592	8,172084	8,322608	8,350325	8,399188	8,427965	8,495239	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,201687	0,247959	7,924221	7,931891	7,949311	7,958117	7,965643	7,985726	8,002327	8,098253	8,134198	8,145719	8,168119	8,177012	8,204561	8,219203	8,226330	8,281832	8,446438	8,467265	8,517744	8,596501	8,835012	0,000000	0,000000	0,000000
8,216787	0,254496	7,930133	7,938690	7,950602	7,964723	7,973517	7,999992	8,075739	8,114967	8,129396	8,174014	8,199950	8,251967	8,383495	8,438639	8,510634	8,572602	8,632867	8,660234	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,233906	0,300135	7,932084	7,946228	7,952971	7,961710	7,970120	7,992678	8,004776	8,039585	8,096596	8,136874	8,187231	8,285826	8,415828	8,588296	8,617189	8,640503	8,657343	8,784469	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,197979	0,271657	7,915513	7,925128	7,932386	7,946558	7,955271	7,962418	7,997315	8,010207	8,052667	8,077528	8,146806	8,197200	8,224875	8,253872	8,294670	8,543786	8,588097	8,618255	8,648190	8,668845	0,000000	0,000000	0,000000	0,000000
8,120008	0,176617	7,928069	7,940283	7,948172	7,968900	7,977468	8,004770	8,022332	8,028479	8,075838	8,085648	8,106044	8,121419	8,159320	8,199723	8,310577	8,346721	8,379141	8,557244	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,113932	0,180514	7,940094	7,946726	7,953164	7,964420	7,975838	7,982743	8,017198	8,023839	8,039281	8,049741	8,117475	8,156627	8,176166	8,224101	8,259272	8,275174	8,302407	8,646506	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,199383	0,250367	7,933509	7,942251	7,949751	7,964968	7,973571	7,984802	7,995902	8,010189	8,027483	8,048560	8,078403	8,090645	8,097467	8,167612	8,181739	8,229564	8,348812	8,400800	8,409340	8,485091	8,528206	8,540021	8,622286	8,774212
8,266492	0,292250	7,933577	7,948337	7,955579	7,962137	7,978845	8,009696	8,020335	8,049586	8,073013	8,090949	8,206922	8,222439	8,239757	8,252232	8,264582	8,312093	8,463625	8,604690	8,631294	8,663427	8,716290	8,737819	8,792097	0,000000
8,296994	0,354805	7,935550	7,943313	7,951910	7,966385	7,973380	7,984776	7,997566	8,007390	8,016201	8,141436	8,148197	8,170591	8,249514	8,469792	8,673218	8,682216	8,744542	8,771741	8,785652	8,800554	8,822939	0,000000	0,000000	0,000000
