8,189713	0,257395	7,912754	7,924343	7,933805	7,952130	7,960394	7,966905	8,146852	8,215332	8,321218	8,354649	8,388506	8,403530	8,444871	8,730686	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,267329	0,313229	7,963342	8,009161	8,027981	8,207796	8,403414	8,420653	8,838955	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,119440	0,215982	7,902925	7,912578	7,939668	7,953440	7,959426	7,967141	7,976109	7,987783	7,997096	8,054692	8,086510	8,143231	8,202018	8,209673	8,314256	8,423922	8,523263	8,596193	0,000000	0,000000
8,213761	0,284306	7,918162	7,938939	7,947954	7,975127	7,985196	7,996217	8,033658	8,073999	8,154730	8,230453	8,296547	8,383004	8,405730	8,650235	8,691906	8,738322	0,000000	0,000000	0,000000	0,000000
8,158773	0,216036	7,925862	7,940774	7,953284	7,963794	7,970877	7,985620	8,025004	8,093846	8,106207	8,120358	8,134906	8,195673	8,280989	8,288527	8,321341	8,344100	8,481002	8,725743	0,000000	0,000000
8,292698	0,303753	7,926552	7,933435	7,937618	7,967032	7,974576	8,049144	8,083878	8,091550	8,121164	8,127141	8,360441	8,399811	8,405514	8,452400	8,573852	8,587750	8,625115	8,667537	8,765032	8,804417
8,153904	0,171759	7,926476	7,935141	7,967521	8,000735	8,148396	8,186835	8,234792	8,256802	8,292456	8,323166	8,420623	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,231375	0,240479	7,943198	7,949942	7,959145	7,970187	8,008527	8,084149	8,152906	8,237652	8,281635	8,292910	8,316745	8,326795	8,334468	8,546329	8,601367	8,696039	0,000000	0,000000	0,000000	0,000000
8,267771	0,268875	7,943546	8,111775	8,185209	8,295643	8,333542	8,736913	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,300422	0,336227	7,923990	7,930678	7,955114	7,969910	7,977165	7,990930	8,125863	8,271967	8,409719	8,457291	8,625758	8,653110	8,707401	8,732966	8,774469	0,000000	0,000000	0,000000	0,000000	0,000000
