8,242690	0,362659	7,941710	8,141029	8,645330	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,334068	0,302563	7,925330	7,939250	7,946915	8,458039	8,488420	8,506282	8,532329	8,557446	8,652600
8,673911	0,283644	8,249944	8,794006	8,803243	8,848452	0,000000	0,000000	0,000000	0,000000	0,000000
8,275057	0,337565	8,061455	8,073577	8,191493	8,773703	0,000000	0,000000	0,000000	0,000000	0,000000
8,412846	0,332469	7,944785	8,475818	8,500253	8,730527	0,000000	0,000000	0,000000	0,000000	0,000000
8,247365	NaN	8,247365	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,378091	0,288400	8,052640	8,479694	8,601938	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,404916	0,395328	8,016868	8,065273	8,074981	8,608170	8,819146	8,845058	0,000000	0,000000	0,000000
8,016100	0,064629	7,951942	8,015168	8,081190	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,224707	0,313475	7,933662	7,949940	8,041056	8,079430	8,091512	8,307956	8,665876	8,728222	0,000000
