8,410725	0,207763	8,083566	8,193706	8,381791	8,433046	8,565486	8,584704	8,632775	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,353356	0,309082	7,983368	7,990144	7,996826	8,014829	8,047378	8,093003	8,197971	8,251596	8,264657	8,322630	8,382214	8,462663	8,537930	8,691863	8,699720	8,737721	8,831594	8,854301	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,406103	0,265683	7,978702	7,987523	8,040714	8,115718	8,166870	8,225909	8,352361	8,360840	8,385599	8,445608	8,462664	8,496915	8,510554	8,548395	8,577759	8,698118	8,731313	8,800825	8,829577	0,000000	0,000000	0,000000	0,000000	0,000000
8,347032	0,158983	8,093398	8,159414	8,180208	8,208008	8,273220	8,280447	8,304474	8,329795	8,340639	8,371454	8,451349	8,457933	8,556115	8,590737	8,608284	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,418942	0,276268	7,968360	7,992509	8,141571	8,159445	8,202377	8,209105	8,253570	8,312712	8,401400	8,474906	8,480864	8,537271	8,645257	8,670200	8,746395	8,753510	8,791524	8,799988	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,327582	0,296035	7,967217	7,976528	7,987344	8,004336	8,045004	8,058360	8,064324	8,084806	8,148016	8,168619	8,190053	8,202434	8,254063	8,359952	8,389350	8,405047	8,522965	8,586409	8,651381	8,703929	8,712947	8,749725	8,796282	8,832879
8,388937	0,238757	8,000826	8,039865	8,064281	8,069585	8,096869	8,133064	8,149949	8,232502	8,399421	8,414503	8,445114	8,469470	8,474800	8,482501	8,502387	8,508401	8,532245	8,538313	8,579171	8,619699	8,679203	8,732501	8,780881	0,000000
8,447779	0,216387	8,146689	8,160950	8,167068	8,208536	8,285360	8,307501	8,362876	8,381504	8,404466	8,528106	8,540659	8,570021	8,661497	8,690045	8,703881	8,713574	8,779515	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,377520	0,249547	7,990750	8,021808	8,053970	8,098861	8,148596	8,196826	8,242971	8,278945	8,322691	8,345503	8,388273	8,398029	8,486237	8,494339	8,571601	8,620375	8,669795	8,707640	8,715430	8,797753	0,000000	0,000000	0,000000	0,000000
8,485202	0,264211	7,969892	8,090900	8,275459	8,289570	8,331175	8,457158	8,497343	8,536929	8,583061	8,673749	8,727156	8,774285	8,786921	8,799226	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
