8,190968	0,222237	7,985591	7,991772	7,998792	8,327617	8,378382	8,463655	0,000000	0,000000	0,000000	0,000000
8,437927	0,444832	8,123383	8,752471	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,504754	0,195891	8,213677	8,576292	8,590254	8,638794	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,459236	0,284089	7,998005	8,304230	8,385700	8,655919	8,682219	8,729343	0,000000	0,000000	0,000000	0,000000
8,328459	0,173291	8,179346	8,193260	8,316636	8,343079	8,609976	0,000000	0,000000	0,000000	0,000000	0,000000
8,114011	0,139308	8,025284	8,042176	8,274575	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,358524	0,233846	7,974771	8,147495	8,184161	8,233827	8,298946	8,368694	8,498861	8,544684	8,611174	8,722625
8,235326	0,140332	8,081263	8,188187	8,210976	8,232377	8,463828	0,000000	0,000000	0,000000	0,000000	0,000000
7,984907	NaN	7,984907	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420058	NaN	8,420058	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
