8,322968	0,282781	8,028618	8,093057	8,218484	8,226312	8,285805	8,586149	8,822351	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437093	0,290585	8,086126	8,104223	8,116426	8,137430	8,378807	8,482163	8,539212	8,603074	8,717645	8,811334	8,831582	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,359013	0,281008	7,986858	7,998217	8,057567	8,101579	8,108825	8,129111	8,164291	8,213208	8,247868	8,263064	8,325897	8,490781	8,510906	8,548200	8,683602	8,689658	8,719167	8,746207	8,836236
8,334946	0,294533	7,984379	7,994056	8,004776	8,016202	8,038263	8,077353	8,188911	8,351069	8,375592	8,401014	8,540983	8,565231	8,614931	8,655656	8,725897	8,824825	0,000000	0,000000	0,000000
8,312974	0,265528	7,968733	7,987439	7,995281	8,184957	8,212586	8,262321	8,305048	8,401735	8,447550	8,552372	8,654340	8,783322	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,284641	0,278675	7,978800	8,001013	8,023806	8,072252	8,097998	8,101889	8,134963	8,215746	8,334559	8,383750	8,512399	8,590888	8,746849	8,790067	0,000000	0,000000	0,000000	0,000000	0,000000
8,380569	0,262551	8,057375	8,078643	8,099915	8,201128	8,331957	8,351696	8,395471	8,511594	8,658940	8,672127	8,827410	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,476442	0,340393	7,973874	8,010909	8,017760	8,111600	8,134210	8,569724	8,596057	8,642777	8,709872	8,718418	8,754793	8,788402	8,804402	8,837393	0,000000	0,000000	0,000000	0,000000	0,000000
8,473753	0,300494	7,981855	8,055570	8,090719	8,230256	8,265174	8,292922	8,305264	8,424222	8,643495	8,669998	8,675562	8,686858	8,762147	8,800928	8,820618	8,874456	0,000000	0,000000	0,000000
8,345674	0,240555	7,978714	8,094127	8,120927	8,141525	8,201951	8,261789	8,336705	8,365309	8,409094	8,561198	8,647307	8,666432	8,708684	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
