8,359857	0,250394	7,993385	8,053519	8,060174	8,074516	8,100594	8,107897	8,203120	8,288029	8,325235	8,335278	8,343497	8,441448	8,482621	8,493336	8,508081	8,515171	8,609334	8,653742	8,788795	8,819363	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,348863	0,271581	7,968987	7,976834	7,986640	7,994789	8,001852	8,067539	8,135585	8,155810	8,230432	8,381806	8,400803	8,453724	8,472087	8,499438	8,520511	8,524008	8,532085	8,553964	8,632410	8,672735	8,696231	8,816717	0,000000	0,000000	0,000000	0,000000
8,468863	0,249494	7,989292	8,044351	8,171727	8,298611	8,314280	8,388130	8,450916	8,537471	8,562719	8,581843	8,599383	8,621612	8,629626	8,702101	8,767425	8,842316	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,405886	0,248454	8,021705	8,036875	8,047772	8,156585	8,217825	8,342111	8,368229	8,420116	8,469416	8,518474	8,575718	8,584600	8,621110	8,634905	8,661787	8,816952	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,286571	0,263139	7,973656	7,988825	8,022116	8,056838	8,077879	8,092136	8,179435	8,219720	8,305161	8,372074	8,406134	8,582975	8,643031	8,661330	8,717255	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420212	0,309416	8,026734	8,057134	8,157406	8,167664	8,295585	8,301934	8,532960	8,724187	8,759933	8,787578	8,811216	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,425556	0,240677	7,981544	8,001035	8,204977	8,232684	8,252464	8,268914	8,339640	8,352437	8,366586	8,455929	8,468831	8,475187	8,492950	8,573104	8,588631	8,685940	8,754865	8,767922	8,821926	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,354185	0,279341	7,975485	7,988573	7,993648	8,000346	8,045096	8,079290	8,123120	8,179816	8,194603	8,244412	8,254350	8,283303	8,296237	8,317940	8,341369	8,379384	8,408603	8,418871	8,518118	8,625440	8,670343	8,703960	8,707475	8,798593	8,820106	8,840337
8,368539	0,257484	8,022697	8,049973	8,084233	8,102753	8,158591	8,171512	8,214773	8,221476	8,237872	8,305797	8,440182	8,484495	8,499034	8,547912	8,553529	8,570178	8,708051	8,725835	8,903355	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,345482	0,263879	7,973739	7,991429	7,999303	8,071515	8,135331	8,180156	8,197730	8,265600	8,391401	8,418785	8,475517	8,551371	8,578287	8,587751	8,611585	8,616554	8,827147	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
