8,242956	0,176680	8,083992	8,117820	8,150327	8,205780	8,351094	8,548726	0,000000	0,000000	0,000000
8,504388	0,414730	8,211130	8,797647	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,451830	0,241708	8,200202	8,330455	8,376471	8,518773	8,833250	0,000000	0,000000	0,000000	0,000000
8,551284	0,276100	8,088664	8,169379	8,427972	8,509967	8,653539	8,700145	8,743876	8,792184	8,875827
8,391444	0,254794	8,075731	8,309266	8,389078	8,400336	8,782811	0,000000	0,000000	0,000000	0,000000
8,072840	0,059074	8,007985	8,086959	8,123575	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,489029	0,307504	8,271590	8,706467	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,478970	NaN	8,478970	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,484637	0,240244	8,218242	8,240477	8,290185	8,476544	8,651841	8,736517	8,778652	0,000000	0,000000
8,424229	0,380225	8,003991	8,524251	8,744444	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
