8,039325	0,063753	7,994245	8,084405	0,000000	0,000000
8,061418	NaN	8,061418	0,000000	0,000000	0,000000
8,660422	NaN	8,660422	0,000000	0,000000	0,000000
8,605555	0,264446	8,418563	8,792546	0,000000	0,000000
8,527107	0,184978	8,306534	8,444163	8,655863	8,701866
8,704956	NaN	8,704956	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,578450	0,078959	8,522617	8,634283	0,000000	0,000000
8,469889	0,203932	8,235132	8,405130	8,518143	8,721150
