8,443904	0,311301	8,060452	8,085007	8,281423	8,458690	8,646037	8,760290	8,815429	0,000000	0,000000
8,333927	0,226188	7,997100	8,053179	8,258618	8,290521	8,301696	8,322221	8,536582	8,608160	8,637265
8,373023	0,259797	7,985382	8,027446	8,338022	8,389008	8,439095	8,514880	8,525450	8,764903	0,000000
8,384154	0,064219	8,271569	8,344841	8,403904	8,418903	8,427442	8,438265	0,000000	0,000000	0,000000
8,037432	0,039120	7,980564	7,991081	8,021747	8,033773	8,045824	8,057419	8,075418	8,093628	0,000000
8,751136	0,187985	8,389567	8,707174	8,825577	8,835020	8,853610	8,895869	0,000000	0,000000	0,000000
8,612896	0,127996	8,509221	8,567359	8,575263	8,799740	0,000000	0,000000	0,000000	0,000000	0,000000
8,567911	0,213567	8,205716	8,566062	8,633611	8,682199	8,751967	0,000000	0,000000	0,000000	0,000000
8,635616	0,131499	8,513819	8,617989	8,775039	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,390152	0,260295	8,092650	8,501851	8,575956	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
