8,347595	0,270607	7,984546	7,994096	8,070811	8,115042	8,128762	8,169307	8,250199	8,273366	8,294062	8,328292	8,378042	8,396207	8,569178	8,629643	8,731621	8,773526	8,822410	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,347315	0,252742	7,977846	7,990986	8,004771	8,017736	8,041413	8,069801	8,095671	8,115456	8,217704	8,267558	8,290457	8,325444	8,344899	8,379148	8,393337	8,423410	8,450383	8,478505	8,547664	8,555628	8,570669	8,600048	8,662703	8,675896	8,763241	8,769805
8,255438	0,256926	7,968134	7,989189	7,998638	8,012373	8,019081	8,032331	8,041687	8,058047	8,096941	8,114082	8,258878	8,299420	8,319311	8,406106	8,414998	8,509631	8,554544	8,600367	8,660620	8,754374	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,450479	0,337543	7,993636	8,015572	8,093189	8,298089	8,344589	8,691178	8,707445	8,766501	8,774139	8,820453	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,326694	0,280382	7,995317	8,008238	8,013833	8,032454	8,048416	8,084846	8,099852	8,239674	8,253164	8,264442	8,305713	8,359144	8,443378	8,528893	8,562096	8,675048	8,716929	8,739322	8,836420	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,398017	0,277521	7,997953	8,006241	8,024842	8,157608	8,192259	8,206461	8,238834	8,263503	8,341012	8,448551	8,486514	8,516431	8,546502	8,663401	8,703393	8,767974	8,785129	8,817700	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,517176	0,197536	8,229250	8,259629	8,349251	8,362629	8,389313	8,507282	8,557806	8,605450	8,687388	8,695184	8,752595	8,810332	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,404451	0,289960	7,977642	8,000785	8,007311	8,014201	8,021920	8,180999	8,246431	8,333938	8,358913	8,468175	8,477095	8,519439	8,580221	8,599625	8,627046	8,648923	8,682735	8,700464	8,813237	8,829910	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,380458	0,272365	7,975662	7,994784	8,238183	8,244723	8,251998	8,313115	8,362918	8,426267	8,442415	8,464555	8,476104	8,854234	8,900995	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,434008	0,255453	7,994611	8,005626	8,297566	8,324817	8,412701	8,436577	8,462716	8,479107	8,561507	8,712745	8,739984	8,780140	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
