8,364821	0,015154	8,354106	8,375537	0,000000	0,000000
8,402312	NaN	8,402312	0,000000	0,000000	0,000000
8,395671	0,060729	8,356390	8,366348	8,373813	8,486132
8,368216	0,021332	8,351374	8,361071	8,392204	0,000000
8,359154	0,005892	8,354988	8,363320	0,000000	0,000000
8,496831	NaN	8,496831	0,000000	0,000000	0,000000
8,428823	NaN	8,428823	0,000000	0,000000	0,000000
8,371530	0,005211	8,367845	8,375215	0,000000	0,000000
8,394376	0,022311	8,370703	8,382814	8,402549	8,421438
8,462740	0,150585	8,371249	8,390387	8,401485	8,687839
