8,365163	0,011154	8,357276	8,373050	0,000000	0,000000	0,000000	0,000000
8,387619	0,018798	8,372758	8,377411	8,385647	8,414659	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,392508	0,024764	8,360727	8,373587	8,384160	8,397066	8,411910	8,427600
8,386008	0,015262	8,371922	8,378689	8,386277	8,407144	0,000000	0,000000
8,377817	0,023404	8,350156	8,363275	8,376201	8,388508	8,410944	0,000000
8,386102	0,021115	8,367994	8,373725	8,379538	8,387700	8,421551	0,000000
8,353452	0,006813	8,348635	8,358270	0,000000	0,000000	0,000000	0,000000
8,424775	0,070612	8,369379	8,375371	8,432694	8,521655	0,000000	0,000000
8,369098	0,011957	8,360643	8,377553	0,000000	0,000000	0,000000	0,000000
