NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,363211	0,013819	8,353439	8,372982	0,000000	0,000000
8,376020	0,021165	8,356121	8,366794	8,375774	8,405392
8,369331	NaN	8,369331	0,000000	0,000000	0,000000
8,388412	0,019099	8,368397	8,379433	8,393093	8,412726
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,385914	0,011157	8,378025	8,393803	0,000000	0,000000
8,379088	0,026898	8,358094	8,363898	8,376631	8,417728
