8,370312	0,008467	8,361929	8,370144	8,378861	0,000000	0,000000	0,000000
8,365224	0,027543	8,333133	8,348129	8,366090	8,372886	8,405882	0,000000
8,362471	NaN	8,362471	0,000000	0,000000	0,000000	0,000000	0,000000
8,366578	NaN	8,366578	0,000000	0,000000	0,000000	0,000000	0,000000
8,378523	0,022389	8,360499	8,371484	8,403586	0,000000	0,000000	0,000000
8,403037	0,041762	8,359618	8,366672	8,376170	8,413049	8,448090	8,454621
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,387030	0,027639	8,367486	8,406574	0,000000	0,000000	0,000000	0,000000
8,361336	0,011047	8,349673	8,355029	8,366524	8,374118	0,000000	0,000000
8,375661	0,029244	8,351810	8,363037	8,369690	8,418107	0,000000	0,000000
