8,356310	0,337705	7,995729	8,275852	8,344037	8,809621	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,114457	0,176720	7,993539	8,005526	8,018445	8,142997	8,411778	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,320755	0,227912	7,968009	7,988795	8,015047	8,149722	8,154361	8,212893	8,235662	8,340751	8,363493	8,375282	8,428938	8,475875	8,547950	8,576271	8,624806	8,674228	0,000000	0,000000
8,378481	0,325237	7,984336	8,015178	8,050268	8,072450	8,119772	8,241868	8,398878	8,442763	8,509126	8,568609	8,817404	8,836808	8,862789	0,000000	0,000000	0,000000	0,000000	0,000000
8,174944	0,260822	7,974729	7,993478	8,040207	8,105555	8,141989	8,164871	8,188271	8,790449	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,107196	0,092821	7,991645	7,999931	8,012477	8,025727	8,118461	8,152970	8,158849	8,174782	8,181065	8,256057	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,196594	0,219667	7,974081	7,981278	7,989217	8,011622	8,021079	8,027140	8,033621	8,045528	8,061383	8,190829	8,248448	8,257417	8,281145	8,319031	8,387359	8,413609	8,631482	8,664415
8,254395	0,272007	7,969977	7,987421	7,995711	8,007408	8,091122	8,099249	8,105321	8,225273	8,247084	8,359375	8,469429	8,537395	8,656895	8,809864	0,000000	0,000000	0,000000	0,000000
8,232223	0,246519	7,982862	7,997208	8,027433	8,135145	8,234825	8,244973	8,320252	8,378306	8,769008	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340112	0,313600	7,979497	7,998182	8,179716	8,225469	8,330077	8,442366	8,775999	8,789591	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
