8,099423	0,161845	7,952484	7,957755	7,966247	7,983424	8,004907	8,017667	8,081760	8,140585	8,257883	8,316539	8,414403	0,000000	0,000000
8,280793	0,295993	7,970477	7,996722	8,048374	8,070571	8,163812	8,183645	8,213534	8,343233	8,554277	8,694801	8,849275	0,000000	0,000000
8,324684	0,278720	7,963799	7,978523	8,017336	8,349140	8,373037	8,398575	8,551858	8,568097	8,721794	0,000000	0,000000	0,000000	0,000000
8,176032	0,191093	7,984506	8,003072	8,017216	8,030640	8,158575	8,171663	8,183652	8,294408	8,313465	8,603125	0,000000	0,000000	0,000000
8,106597	0,166286	7,958485	7,969118	7,989741	8,027361	8,145600	8,274873	8,380999	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,300685	0,269751	7,977257	8,010909	8,026702	8,270780	8,393091	8,528662	8,543009	8,655071	0,000000	0,000000	0,000000	0,000000	0,000000
8,428083	0,165396	8,219062	8,323544	8,417027	8,558808	8,621975	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,081777	0,231183	7,958697	7,977240	7,988298	8,001590	8,012726	8,552111	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,317971	0,229918	7,961904	8,010772	8,038842	8,123290	8,205410	8,349550	8,365220	8,398151	8,431919	8,441101	8,559490	8,598653	8,649319
8,225964	0,214761	7,969255	7,988671	8,033858	8,127891	8,157645	8,190352	8,206355	8,275510	8,353169	8,577655	8,605242	0,000000	0,000000
