8,203558	0,165481	7,977486	8,129458	8,205516	8,287596	8,417731	0,000000	0,000000	0,000000	0,000000
8,339644	0,310911	7,972108	8,194663	8,204142	8,630220	8,697088	0,000000	0,000000	0,000000	0,000000
8,184814	0,250544	7,980306	7,996103	8,002206	8,126440	8,237076	8,263195	8,688371	0,000000	0,000000
8,259616	0,331623	7,962910	7,971585	7,991071	8,012190	8,187294	8,625383	8,645518	8,680978	0,000000
8,069598	0,129780	7,977830	8,161367	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,494183	0,178043	8,294819	8,550388	8,637340	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,419882	0,404172	8,030436	8,057036	8,322889	8,839892	8,849157	0,000000	0,000000	0,000000	0,000000
8,293813	0,309114	7,989799	8,004393	8,010783	8,176374	8,216422	8,314538	8,362489	8,760932	8,808584
8,449255	0,534118	8,071576	8,826933	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,429470	0,326889	8,085816	8,091286	8,120290	8,227263	8,321168	8,561985	8,795157	8,820627	8,841640
