8,329600	0,268201	7,963388	8,004568	8,100991	8,368569	8,481003	8,503554	8,572033	8,642693	0,000000	0,000000	0,000000
8,186063	0,229579	7,980403	8,041500	8,231565	8,490783	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,500435	0,346904	7,974603	7,997975	8,015093	8,542990	8,551629	8,580482	8,589087	8,681602	8,810132	8,845783	8,915411
8,024155	0,053211	7,968511	7,980265	7,987777	7,994507	8,021724	8,035229	8,093810	8,111416	0,000000	0,000000	0,000000
8,454997	0,318038	7,989035	8,107743	8,145648	8,162565	8,379113	8,494956	8,530692	8,732554	8,802174	8,818323	8,842168
8,277097	0,208544	7,988288	7,999904	8,141776	8,152742	8,227197	8,283829	8,431401	8,494132	8,516184	8,535517	0,000000
8,400180	0,390442	7,965639	7,979802	8,001438	8,196316	8,389857	8,593385	8,691179	8,737774	9,046228	0,000000	0,000000
8,299548	0,274858	7,984232	7,997386	8,086139	8,289629	8,336916	8,442577	8,467675	8,791829	0,000000	0,000000	0,000000
8,338518	0,283341	7,997694	8,120150	8,266132	8,286134	8,294536	8,383834	8,403094	8,956570	0,000000	0,000000	0,000000
8,368034	0,332297	7,978221	7,992352	8,009756	8,250207	8,281877	8,289871	8,586046	8,631266	8,813248	8,847497	0,000000
