8,288449	0,267507	7,986183	8,001494	8,009172	8,127074	8,331470	8,354592	8,554922	8,573804	8,657328	0,000000	0,000000	0,000000	0,000000
8,303640	0,248532	8,016800	8,030492	8,083236	8,092527	8,156288	8,170944	8,505568	8,548732	8,559890	8,574632	8,600930	0,000000	0,000000
8,185828	0,194828	8,011928	8,032593	8,040832	8,173492	8,194814	8,282628	8,564509	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,163386	0,263689	7,979107	7,986368	8,001805	8,013002	8,440861	8,559175	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,348647	0,261701	7,969904	7,990115	8,127794	8,163620	8,437670	8,459387	8,507433	8,555584	8,581299	8,693658	0,000000	0,000000	0,000000
8,196946	0,215292	7,951889	7,979738	8,027391	8,042736	8,172437	8,211557	8,226567	8,280175	8,450512	8,626457	0,000000	0,000000	0,000000
8,322649	0,214046	7,990609	8,036948	8,226505	8,235057	8,382500	8,419247	8,476456	8,552219	8,584301	0,000000	0,000000	0,000000	0,000000
8,354897	0,281647	7,964334	7,973136	8,079921	8,219167	8,347886	8,460103	8,535749	8,610287	8,645845	8,712544	0,000000	0,000000	0,000000
8,285091	0,351428	7,975112	7,992594	8,009181	8,038702	8,080836	8,313972	8,593436	8,639445	8,922539	0,000000	0,000000	0,000000	0,000000
8,307570	0,238647	7,975652	7,988225	8,038407	8,049629	8,149637	8,357814	8,393271	8,400330	8,412889	8,442192	8,531042	8,596225	8,663099
