8,447078	0,309150	7,985925	8,056338	8,208077	8,306656	8,356801	8,371209	8,433563	8,776465	8,787001	8,803863	8,831957	0,000000	0,000000	0,000000	0,000000
8,288569	0,339118	7,985288	8,025298	8,031789	8,082091	8,505251	8,549172	8,841093	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,332451	0,302099	7,981325	7,994869	8,004428	8,141766	8,357300	8,363116	8,401236	8,528124	8,746150	8,806200	0,000000	0,000000	0,000000	0,000000	0,000000
8,254793	0,362717	7,993323	8,002279	8,011977	8,477002	8,789384	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,337826	0,450772	8,019081	8,656570	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,463407	0,363955	7,971420	8,009644	8,341231	8,565257	8,704459	8,808663	8,843172	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,375864	0,339456	8,000383	8,011182	8,031132	8,049514	8,056461	8,076653	8,261563	8,324853	8,407367	8,477868	8,656342	8,710778	8,791076	8,875362	8,907423
8,431406	0,305358	7,964969	8,009670	8,063661	8,088014	8,225233	8,382524	8,410787	8,419421	8,489166	8,567762	8,663517	8,769368	8,783463	8,802696	8,830836
8,120218	0,202645	7,961917	7,967263	7,975905	7,980708	7,988312	7,994528	8,016683	8,044972	8,224098	8,373788	8,382510	8,531929	0,000000	0,000000	0,000000
8,305936	0,360678	7,996189	8,001959	8,008655	8,015920	8,049381	8,147091	8,494289	8,752277	8,762666	8,830930	0,000000	0,000000	0,000000	0,000000	0,000000
