8,138075	0,205354	7,956516	7,969143	7,984086	7,989390	8,000234	8,012804	8,026976	8,048437	8,054947	8,157460	8,206880	8,263408	8,336503	8,373626	8,690710	0,000000	0,000000	0,000000	0,000000	0,000000
8,271913	0,340745	7,960017	7,965561	7,974175	7,987601	8,001942	8,012908	8,027232	8,044308	8,052458	8,161544	8,166977	8,186939	8,222636	8,229674	8,351831	8,748985	8,798142	8,817605	8,836361	8,891361
8,321288	0,323228	7,965162	7,981405	7,986149	7,994650	8,006160	8,033353	8,067522	8,080060	8,187182	8,220949	8,226942	8,348489	8,391297	8,475356	8,486776	8,756598	8,774844	8,797513	8,808387	8,836961
8,330167	0,224220	8,006710	8,022156	8,060159	8,082240	8,251055	8,266169	8,288511	8,377363	8,397991	8,413866	8,451399	8,468205	8,517603	8,536732	8,812349	0,000000	0,000000	0,000000	0,000000	0,000000
8,235207	0,245054	7,962463	7,973900	7,981389	7,990730	8,031376	8,066326	8,138102	8,146067	8,155831	8,181609	8,205942	8,237406	8,367379	8,412757	8,475262	8,523944	8,533655	8,849597	0,000000	0,000000
8,166845	0,206916	7,947046	7,961538	7,968649	7,983592	8,008295	8,029268	8,035228	8,045171	8,067875	8,093528	8,117614	8,143890	8,311428	8,374827	8,382860	8,476847	8,490776	8,564772	0,000000	0,000000
8,240122	0,211493	7,996871	8,009871	8,038685	8,061098	8,075639	8,100474	8,133095	8,248327	8,277749	8,394341	8,414332	8,430648	8,562861	8,617716	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,176370	0,242735	7,956937	7,966264	7,981567	7,992390	8,004244	8,018667	8,074243	8,111452	8,154292	8,168852	8,362125	8,385289	8,568588	8,724272	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,178590	0,265505	7,966503	7,978313	7,987533	8,011009	8,031057	8,084555	8,109798	8,198382	8,362545	8,393156	8,841642	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,131910	0,266577	7,961699	7,978459	7,995151	8,010769	8,063348	8,073360	8,089651	8,198548	8,816201	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
