8,176404	0,151587	7,965891	7,974235	7,983144	8,017278	8,079606	8,209626	8,223717	8,239316	8,254403	8,303002	8,320792	8,358225	8,364013
8,118980	0,113701	7,953270	8,027035	8,054154	8,147742	8,165176	8,198824	8,286658	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,171676	0,178486	7,968798	7,988988	7,996997	8,012380	8,026990	8,049123	8,274401	8,296505	8,309143	8,325646	8,351249	8,459891	0,000000
8,012041	0,050568	7,954517	8,032123	8,049484	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,101414	0,158402	7,955594	7,979903	8,029152	8,042590	8,274370	8,326872	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,224438	0,124962	7,975890	8,167849	8,230323	8,237911	8,291649	8,326810	8,340632	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,083981	0,100761	7,971217	7,988291	7,995452	8,011536	8,043473	8,087421	8,137832	8,152328	8,167910	8,284352	0,000000	0,000000	0,000000
8,059911	0,065677	7,970057	7,994397	8,051720	8,105376	8,112103	8,125815	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,106898	0,147067	7,965834	7,976344	7,982070	7,988491	7,996671	8,011423	8,053314	8,060674	8,163908	8,234683	8,256419	8,292155	8,407682
8,159181	0,110084	8,028752	8,073594	8,082912	8,123546	8,224497	8,254844	8,326122	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
