7,971811	0,006909	7,964904	7,971807	7,978722	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,005824	0,029086	7,967915	7,981552	7,990750	8,005664	8,013278	8,028164	8,053448	0,000000	0,000000
7,980617	0,014729	7,964322	7,971698	7,978203	7,986212	8,002651	0,000000	0,000000	0,000000	0,000000
8,011171	0,036869	7,964384	7,975785	8,003095	8,027660	8,035847	8,060258	0,000000	0,000000	0,000000
8,020608	0,067610	7,967372	7,978483	7,991561	7,997961	8,039009	8,149261	0,000000	0,000000	0,000000
8,037437	0,106536	7,958520	7,962801	7,975055	7,980104	8,159330	8,188814	0,000000	0,000000	0,000000
7,999668	0,030478	7,966446	7,974797	7,989728	7,997168	8,022090	8,047777	0,000000	0,000000	0,000000
7,992878	0,037410	7,947802	7,960213	7,967226	7,972544	7,978596	7,989753	8,030245	8,040798	8,048727
7,989373	0,017848	7,967945	7,978316	7,986032	8,002819	8,011752	0,000000	0,000000	0,000000	0,000000
8,014575	0,039234	7,969501	7,990692	8,004056	8,042346	8,066279	0,000000	0,000000	0,000000	0,000000
