8,441162	0,092483	8,344610	8,395055	8,467573	8,557409	0,000000	0,000000	0,000000
8,087452	0,105423	7,970616	8,035237	8,070662	8,107819	8,252928	0,000000	0,000000
8,229038	0,213134	7,961190	8,013546	8,171134	8,347273	8,407754	8,473330	0,000000
8,212557	0,007613	8,207174	8,217940	0,000000	0,000000	0,000000	0,000000	0,000000
8,009327	0,015938	7,998057	8,020596	0,000000	0,000000	0,000000	0,000000	0,000000
8,044359	0,045580	8,004589	8,034389	8,094099	0,000000	0,000000	0,000000	0,000000
8,351556	0,269720	7,980346	8,323842	8,543532	8,558502	0,000000	0,000000	0,000000
8,164318	0,288322	7,968643	8,028889	8,495422	0,000000	0,000000	0,000000	0,000000
8,329766	0,215013	7,994078	8,193358	8,203203	8,313800	8,488903	8,538020	8,576996
8,152945	0,270502	7,967198	8,036798	8,052943	8,554843	0,000000	0,000000	0,000000
