8,338259	0,300928	7,938059	7,947616	7,955738	7,968497	7,977523	7,993688	8,006244	8,011109	8,016239	8,024004	8,036525	8,047625	8,058796	8,072726	8,081341	8,088723	8,104250	8,119427	8,140339	8,159835	8,177440	8,213919	8,228022	8,268923	8,277054	8,294783	8,298845	8,306452	8,315043	8,332474	8,346266	8,386113	8,400146	8,423146	8,437814	8,482290	8,535399	8,567938	8,582165	8,608400	8,629345	8,693075	8,718161	8,761243	8,770432	8,792880	8,805258	8,821334	8,828763	8,843632	8,844604	8,849794	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,293257	0,280410	7,934842	7,941346	7,949261	7,957868	7,963510	7,972277	7,979735	7,986916	7,999084	8,006142	8,021686	8,028553	8,040572	8,056661	8,063077	8,098200	8,121622	8,126721	8,134024	8,157377	8,164043	8,185494	8,220592	8,225983	8,259548	8,326539	8,340811	8,349667	8,382390	8,397303	8,403423	8,412783	8,463458	8,485437	8,501124	8,514429	8,530964	8,575912	8,600407	8,651142	8,659433	8,680483	8,686703	8,746960	8,805539	8,830476	8,842560	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,349614	0,297825	7,935294	7,944341	7,952363	7,961761	7,971201	7,980956	7,992477	8,001338	8,009718	8,016499	8,028349	8,039381	8,051307	8,063900	8,078743	8,085549	8,092223	8,107114	8,118999	8,163630	8,214184	8,224777	8,263993	8,270829	8,290304	8,312746	8,399000	8,424603	8,441103	8,449516	8,458032	8,463349	8,477557	8,506859	8,539543	8,554591	8,562604	8,575867	8,579968	8,590496	8,626814	8,656334	8,675718	8,710121	8,718235	8,739132	8,776396	8,787983	8,803576	8,815104	8,823490	8,851975	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,324753	0,297452	7,947012	7,953879	7,962031	7,969691	7,979218	7,979542	7,983931	7,993840	7,999339	8,006085	8,014808	8,038235	8,051915	8,066665	8,072321	8,083614	8,094200	8,115194	8,136815	8,143641	8,151062	8,169009	8,178256	8,193143	8,241515	8,246595	8,278447	8,315420	8,324940	8,354910	8,365578	8,389424	8,405696	8,434199	8,462842	8,479444	8,498551	8,529943	8,581188	8,595950	8,619478	8,657211	8,697458	8,733702	8,752754	8,771408	8,783144	8,795191	8,804511	8,813592	8,829919	8,840696	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,330804	0,284612	7,937061	7,946545	7,954095	7,971309	7,985258	7,992382	8,006585	8,022875	8,031499	8,041397	8,048401	8,056263	8,061633	8,069905	8,075937	8,081855	8,097230	8,105037	8,115375	8,128802	8,138609	8,151072	8,176466	8,228591	8,262966	8,272369	8,276531	8,315968	8,324317	8,334239	8,349977	8,370934	8,377443	8,385285	8,409069	8,449663	8,458347	8,470387	8,496900	8,539939	8,564951	8,588481	8,601323	8,623853	8,647486	8,662998	8,671640	8,680986	8,741195	8,748636	8,778561	8,786252	8,812938	8,832032	8,934395	0,000000	0,000000	0,000000
8,323980	0,293019	7,942756	7,948932	7,955528	7,966368	7,975492	7,987183	7,996302	8,008809	8,018850	8,025680	8,034597	8,041791	8,049402	8,056199	8,063047	8,070059	8,078309	8,083652	8,108900	8,118786	8,131743	8,141672	8,153938	8,171333	8,179349	8,185624	8,202300	8,258064	8,275705	8,306092	8,349163	8,358676	8,409702	8,438371	8,456610	8,466441	8,478189	8,496453	8,513589	8,520443	8,557970	8,606121	8,634734	8,651018	8,673722	8,712637	8,720689	8,729323	8,744283	8,763772	8,767964	8,780236	8,788735	8,808848	8,854773	0,000000	0,000000	0,000000
8,348199	0,299652	7,929652	7,942133	7,951328	7,965358	7,977534	7,990268	7,999052	8,007551	8,022599	8,038447	8,057714	8,063155	8,072385	8,095961	8,111791	8,141192	8,160739	8,169147	8,190208	8,199732	8,215721	8,226916	8,257923	8,286215	8,344814	8,360564	8,382917	8,389311	8,422126	8,439764	8,457126	8,476359	8,506732	8,520579	8,597450	8,629616	8,661043	8,695948	8,702544	8,722198	8,743701	8,749635	8,770681	8,779033	8,790895	8,808835	8,839013	8,849958	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,335134	0,302882	7,937908	7,945095	7,952315	7,960338	7,965504	7,978180	7,988037	7,993903	8,006907	8,015809	8,019144	8,028759	8,038493	8,043661	8,055234	8,062536	8,070746	8,079177	8,090198	8,104116	8,124959	8,134285	8,156799	8,194227	8,214406	8,234406	8,261580	8,268805	8,300198	8,328955	8,340387	8,360758	8,366099	8,382528	8,420156	8,442758	8,455304	8,464851	8,475188	8,482009	8,494786	8,591999	8,600066	8,627083	8,667825	8,697128	8,705280	8,712746	8,730943	8,754643	8,774616	8,793604	8,807367	8,815132	8,823536	8,839743	8,921416	0,000000
8,346220	0,287170	7,939449	7,953117	7,961747	7,975907	7,986567	7,995096	8,002421	8,014781	8,023679	8,032233	8,039301	8,046109	8,053696	8,060137	8,068574	8,075238	8,089167	8,117231	8,131079	8,178063	8,203864	8,209508	8,230575	8,236925	8,245749	8,253944	8,270429	8,288752	8,302825	8,312649	8,332167	8,357925	8,368474	8,375994	8,398875	8,420488	8,423887	8,428031	8,467277	8,486005	8,526529	8,544285	8,582117	8,592290	8,602766	8,646094	8,658868	8,681015	8,687777	8,695638	8,703704	8,746720	8,778861	8,833522	8,838692	8,845411	8,872348	8,886182
8,304009	0,260052	7,946706	7,953614	7,959918	7,968491	7,973679	7,983511	7,990426	8,000407	8,016886	8,032884	8,040135	8,048997	8,066328	8,079491	8,088826	8,096656	8,107546	8,114528	8,135179	8,150858	8,170241	8,177350	8,204342	8,212554	8,223097	8,252188	8,261121	8,269840	8,282394	8,298285	8,349445	8,357910	8,378588	8,388928	8,405798	8,414480	8,429751	8,448250	8,462775	8,478560	8,503594	8,518029	8,553913	8,572542	8,586821	8,597011	8,638294	8,684147	8,702968	8,708737	8,737006	8,757612	8,773142	8,861730	0,000000	0,000000	0,000000	0,000000
