8,323186	0,196887	8,073293	8,185014	8,235736	8,301617	8,321401	8,476452	8,668792	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,271191	0,299659	7,966899	7,978908	7,986309	8,005949	8,056970	8,114041	8,184984	8,237499	8,344920	8,550308	8,570085	8,694100	8,834512
8,343826	0,321014	7,974427	7,991788	8,037906	8,058549	8,282492	8,360524	8,572685	8,659751	8,696218	8,803922	0,000000	0,000000	0,000000
8,275224	0,268200	7,960509	8,050037	8,158432	8,296471	8,332707	8,343508	8,784903	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,291293	0,338823	7,966342	7,975287	7,989441	8,036963	8,053127	8,166055	8,239718	8,263604	8,362801	8,792086	8,821035	8,829056	0,000000
8,374596	0,343523	7,977296	7,992408	8,055216	8,105533	8,169554	8,512423	8,684760	8,710493	8,734757	8,803522	0,000000	0,000000	0,000000
8,457973	0,325546	8,032617	8,172065	8,259821	8,293107	8,323802	8,442299	8,841633	8,871361	8,885051	0,000000	0,000000	0,000000	0,000000
8,245027	0,254380	7,966931	7,998141	8,008106	8,049615	8,130579	8,248642	8,334864	8,497822	8,580385	8,635182	0,000000	0,000000	0,000000
8,261909	0,302064	8,014918	8,021851	8,070640	8,092508	8,099460	8,119743	8,476474	8,648085	8,813504	0,000000	0,000000	0,000000	0,000000
8,229645	0,270872	7,974150	7,987368	8,005606	8,017946	8,075115	8,096661	8,120614	8,187134	8,238443	8,269244	8,603008	8,623960	8,786138
