8,292775	0,303882	7,968573	7,976867	7,983457	8,005366	8,015888	8,059621	8,065689	8,131581	8,189123	8,318979	8,355313	8,495807	8,515910	8,622473	8,634954	8,808364	8,829214	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,227688	0,252489	7,969851	7,984137	7,991511	8,009485	8,021503	8,041656	8,072151	8,084640	8,091435	8,115050	8,125628	8,145484	8,196333	8,269033	8,439419	8,462497	8,532721	8,549453	8,635806	8,815975	0,000000	0,000000	0,000000	0,000000
8,309894	0,341003	7,969127	7,981715	7,996214	8,016580	8,024088	8,038880	8,051518	8,256063	8,407563	8,601990	8,662571	8,728585	8,793513	8,810107	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,257445	0,318829	7,951865	8,001681	8,016310	8,034371	8,073699	8,084025	8,090718	8,104135	8,119905	8,272839	8,547193	8,590926	8,817620	8,898943	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,210085	0,240783	7,977695	7,995433	8,020811	8,028822	8,037070	8,043123	8,050764	8,070565	8,172932	8,193503	8,328475	8,404395	8,535896	8,625823	8,665968	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,314416	0,291203	7,972431	7,991072	7,999705	8,021923	8,053474	8,068624	8,088088	8,111633	8,167047	8,192871	8,241029	8,286977	8,294874	8,340501	8,517955	8,558458	8,620961	8,714300	8,766613	8,792845	8,801353	0,000000	0,000000	0,000000
8,351378	0,323837	7,964514	7,971023	7,978661	7,985255	8,011579	8,018921	8,037966	8,045929	8,076761	8,122415	8,236501	8,243525	8,368727	8,464522	8,545763	8,579024	8,614927	8,619434	8,635593	8,666201	8,778100	8,791054	8,816561	8,860116
8,274398	0,277637	7,968590	7,981860	7,986845	8,000226	8,012893	8,037339	8,050939	8,055207	8,077758	8,122395	8,155621	8,186291	8,257807	8,310560	8,338783	8,569166	8,595457	8,607103	8,618889	8,654217	8,699594	8,749221	0,000000	0,000000
8,349012	0,318050	7,978764	7,985745	7,992532	8,003053	8,023109	8,046156	8,065758	8,079722	8,131008	8,205131	8,240494	8,276767	8,437416	8,500582	8,525497	8,603017	8,711669	8,723729	8,739444	8,766890	8,791169	8,850612	0,000000	0,000000
8,336402	0,328205	7,967608	7,973692	7,991541	8,009035	8,015862	8,027995	8,051107	8,095116	8,221187	8,403460	8,422119	8,512279	8,594579	8,707198	8,722567	8,762537	8,783278	8,794080	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
