8,321679	0,302334	7,957442	8,039393	8,049700	8,260396	8,282333	8,626320	8,669943	8,687902	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426829	0,288778	8,168734	8,233062	8,320017	8,325066	8,439871	8,463555	9,037497	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,441783	0,343280	8,042648	8,102298	8,156850	8,177035	8,245480	8,293838	8,423367	8,798590	8,830108	8,853216	8,936179	0,000000	0,000000	0,000000
8,186895	0,157086	7,963524	7,990066	7,999395	8,068458	8,104212	8,131678	8,160007	8,173937	8,193947	8,310118	8,339659	8,348333	8,384723	8,448470
8,424396	0,351829	7,972774	7,998919	8,045891	8,583499	8,609800	8,696799	8,730118	8,757369	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,292680	0,257064	7,964995	7,971594	8,002455	8,009711	8,102997	8,197216	8,363324	8,433706	8,500287	8,515726	8,540005	8,559087	8,643737	0,000000
8,212723	0,313255	7,996881	8,008279	8,030470	8,049000	8,091413	8,530489	8,782526	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,230429	0,286690	7,958647	7,972624	8,020842	8,033190	8,045142	8,089977	8,266197	8,324815	8,340595	8,729002	8,753682	0,000000	0,000000	0,000000
8,324119	0,325928	7,958398	7,991287	8,017380	8,056611	8,484264	8,493392	8,505368	8,528999	8,881369	0,000000	0,000000	0,000000	0,000000	0,000000
8,156188	0,221408	7,960178	7,973884	7,982124	7,994479	8,068864	8,162310	8,252340	8,468571	8,542939	0,000000	0,000000	0,000000	0,000000	0,000000
