8,134057	0,162880	7,972031	8,012111	8,026310	8,034831	8,044073	8,070212	8,081576	8,125638	8,251260	8,407841	8,448743	0,000000	0,000000	0,000000	0,000000
8,359548	0,268997	7,968143	8,023568	8,110601	8,316403	8,481776	8,499502	8,518031	8,588145	8,729763	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,181597	0,268207	7,960805	7,975415	7,982324	7,992547	8,001270	8,015751	8,025338	8,049559	8,184136	8,327321	8,543473	8,629203	8,673623	0,000000	0,000000
8,224111	0,266115	7,992721	8,000354	8,013286	8,047078	8,439328	8,505386	8,570626	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,203331	0,234666	7,969352	7,990663	8,001237	8,036023	8,084569	8,096956	8,210967	8,268649	8,397852	8,503634	8,676734	0,000000	0,000000	0,000000	0,000000
8,193215	0,271551	7,961245	7,977055	7,991329	8,007324	8,021989	8,031059	8,039129	8,363474	8,525951	8,548701	8,658106	0,000000	0,000000	0,000000	0,000000
8,209508	0,175737	7,988278	8,002612	8,115231	8,150931	8,217280	8,234642	8,285768	8,333189	8,557638	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,277465	0,223112	8,022432	8,034888	8,054137	8,270924	8,294886	8,450316	8,536779	8,555357	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,233307	0,240204	7,973107	7,983537	7,999124	8,005680	8,013577	8,021738	8,061982	8,229961	8,235967	8,329538	8,499024	8,520275	8,529388	8,537693	8,559010
8,077767	0,177156	7,968302	7,975801	7,983637	7,991445	7,997900	8,006667	8,017736	8,025957	8,049016	8,061137	8,281757	8,573851	0,000000	0,000000	0,000000
