8,322333	0,264425	7,956405	7,963407	7,970481	7,981282	7,989459	8,002194	8,009079	8,021856	8,029743	8,042662	8,059525	8,069631	8,084177	8,094273	8,098922	8,114576	8,151042	8,163892	8,176121	8,184377	8,222621	8,244210	8,250179	8,279886	8,286946	8,298427	8,309466	8,324195	8,340625	8,351972	8,361882	8,376106	8,397140	8,406820	8,430328	8,486773	8,496740	8,532942	8,544995	8,558719	8,566871	8,574025	8,581020	8,630179	8,700435	8,721797	8,735463	8,792224	8,800372	8,830189	8,842325	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,352368	0,283830	7,953896	7,966905	7,971491	7,982017	7,990131	7,995887	8,004236	8,019258	8,034225	8,043828	8,054578	8,062027	8,077336	8,100428	8,113074	8,115369	8,151304	8,181707	8,187925	8,194931	8,203814	8,221738	8,233931	8,249163	8,263147	8,318359	8,344624	8,369729	8,383896	8,402613	8,429993	8,442563	8,470164	8,478325	8,488950	8,543346	8,573076	8,593566	8,605391	8,611668	8,630933	8,652391	8,680178	8,687148	8,713146	8,724602	8,751037	8,767311	8,787927	8,812906	8,839305	8,847655	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,336284	0,281667	7,954349	7,966226	7,978145	7,989929	7,997496	8,008833	8,018169	8,035130	8,050617	8,057486	8,066976	8,075017	8,084198	8,089149	8,097869	8,115126	8,170964	8,215555	8,225832	8,236661	8,259495	8,267759	8,287238	8,298464	8,307980	8,322902	8,348873	8,362437	8,379725	8,420493	8,425661	8,433671	8,448179	8,470476	8,481673	8,491817	8,500022	8,535723	8,566277	8,619476	8,634148	8,713832	8,792780	8,805031	8,811973	8,840270	8,923045	8,958495	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,339926	0,279453	7,943915	7,951729	7,960474	7,972483	7,984729	7,996961	8,005899	8,022103	8,032198	8,046909	8,061168	8,069799	8,079622	8,092473	8,104363	8,117264	8,123078	8,137109	8,154717	8,162774	8,170294	8,179189	8,185727	8,193472	8,211259	8,229690	8,240105	8,255182	8,270959	8,291016	8,306394	8,328433	8,337489	8,353707	8,371509	8,398473	8,448422	8,474372	8,484402	8,522803	8,526802	8,536350	8,575141	8,583442	8,589309	8,606645	8,612770	8,639897	8,648128	8,670239	8,728591	8,772631	8,796163	8,804563	8,813923	8,831521	8,839614	8,867297
8,335326	0,286235	7,947661	7,957364	7,972083	7,978567	7,986519	7,998966	8,003515	8,024160	8,039833	8,054994	8,061938	8,070012	8,092450	8,099976	8,111901	8,134160	8,155976	8,164292	8,172587	8,179235	8,189370	8,201134	8,220323	8,226420	8,238214	8,251730	8,258951	8,274772	8,300054	8,328163	8,338338	8,355224	8,362737	8,386076	8,400283	8,418889	8,429619	8,441444	8,491636	8,504234	8,547192	8,590843	8,632984	8,646840	8,651695	8,665649	8,684741	8,695108	8,741008	8,768962	8,811507	8,829783	8,845846	9,171658	0,000000	0,000000	0,000000	0,000000
8,370668	0,301727	7,951168	7,968755	7,977628	7,985815	7,997441	8,007332	8,015099	8,024942	8,030791	8,040774	8,070002	8,105181	8,117084	8,131545	8,164821	8,170843	8,178510	8,193567	8,199563	8,251672	8,260501	8,273547	8,288150	8,329761	8,353722	8,358490	8,381896	8,431475	8,467207	8,493917	8,503603	8,517302	8,528141	8,559523	8,575934	8,591925	8,596930	8,603548	8,634318	8,643191	8,651627	8,682861	8,693362	8,702394	8,723219	8,775817	8,788139	8,820659	9,349046	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340188	0,277670	7,948149	7,962670	7,970372	7,984268	7,991816	8,003363	8,021027	8,032108	8,040406	8,048960	8,057863	8,069607	8,085097	8,093430	8,115068	8,132321	8,158733	8,179774	8,188106	8,194497	8,203982	8,217072	8,224295	8,230713	8,241062	8,260557	8,267263	8,281042	8,333487	8,369317	8,379584	8,446125	8,450378	8,455649	8,485922	8,506825	8,545727	8,560347	8,589531	8,615823	8,623741	8,629107	8,648277	8,659799	8,698793	8,703201	8,717565	8,765230	8,802987	8,809221	8,816787	8,872721	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,331209	0,272305	7,951765	7,966292	7,972360	7,980405	7,986218	8,017531	8,026994	8,037475	8,045759	8,055311	8,084119	8,098595	8,105912	8,114171	8,120307	8,163600	8,177960	8,185928	8,192873	8,212606	8,230407	8,241335	8,252163	8,258639	8,267696	8,320333	8,327285	8,340197	8,353158	8,383206	8,394283	8,405168	8,496961	8,505889	8,519822	8,538255	8,586889	8,614023	8,634238	8,638889	8,647219	8,654264	8,723734	8,787743	8,800637	8,809613	8,818247	8,851545	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,325497	0,276914	7,956921	7,968059	7,977868	7,989808	7,996483	8,003435	8,011618	8,025780	8,041305	8,049412	8,056847	8,077489	8,084314	8,094820	8,110563	8,117533	8,139187	8,194935	8,201472	8,214484	8,222103	8,235220	8,242769	8,252462	8,255718	8,275653	8,348909	8,361332	8,419192	8,435979	8,444607	8,481971	8,485485	8,494891	8,513634	8,534019	8,588463	8,625873	8,658666	8,682833	8,713769	8,726905	8,755386	8,782627	8,797532	8,812124	8,837883	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,343256	0,266550	7,949122	7,959687	7,971922	7,984201	8,000370	8,008061	8,018998	8,033295	8,039960	8,053004	8,091076	8,099614	8,106983	8,124631	8,137438	8,160936	8,187999	8,207817	8,219063	8,252710	8,261670	8,270186	8,308177	8,320277	8,329394	8,329746	8,337205	8,342021	8,364303	8,379943	8,386983	8,393811	8,398563	8,415423	8,463961	8,508218	8,515341	8,572342	8,600410	8,623675	8,647975	8,664629	8,708967	8,730023	8,738582	8,745490	8,751394	8,772789	8,801567	8,872860	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
