8,311337	0,308869	7,958030	7,974992	7,984397	7,990791	7,998325	8,012830	8,028349	8,055695	8,300489	8,347611	8,378671	8,406239	8,420482	8,456306	8,605718	8,619205	8,708516	8,796615	8,872138	0,000000
8,368595	0,293796	7,964383	7,979596	8,010793	8,117953	8,245654	8,346576	8,384620	8,442072	8,490707	8,519153	8,718967	8,765483	8,805781	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,250307	0,319337	7,965538	7,972607	7,986492	7,991419	8,001434	8,014934	8,033134	8,046771	8,068111	8,102128	8,130522	8,197597	8,205786	8,287068	8,327022	8,359475	8,792222	8,816115	8,832151	8,875618
8,231613	0,278475	7,958747	7,968166	7,974618	8,018602	8,040287	8,092044	8,193844	8,315385	8,326279	8,525247	8,559740	8,806394	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,202615	0,214397	7,965523	7,982086	7,996146	8,007745	8,036733	8,099366	8,135536	8,162374	8,192266	8,231092	8,285242	8,309167	8,394173	8,557339	8,684440	0,000000	0,000000	0,000000	0,000000	0,000000
8,273919	0,346416	7,954116	7,961589	7,974034	7,983448	7,989091	7,998572	8,010475	8,018388	8,068103	8,158774	8,381225	8,409380	8,648437	8,693918	8,711188	8,816794	8,879094	0,000000	0,000000	0,000000
8,425556	0,415340	7,962141	7,967317	7,982696	8,004666	8,012437	8,031383	8,073683	8,359231	8,399175	8,786916	8,808804	8,844587	8,859888	8,874645	8,898115	8,943214	0,000000	0,000000	0,000000	0,000000
8,168640	0,219909	7,964667	7,985067	8,008103	8,042822	8,053287	8,079915	8,114507	8,205621	8,222219	8,276707	8,305139	8,765630	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,271326	0,310061	7,960093	7,974731	7,981404	7,989784	7,996594	8,004413	8,028178	8,040810	8,051497	8,130403	8,404145	8,464593	8,485601	8,528829	8,609975	8,680632	8,773497	8,778692	0,000000	0,000000
8,223089	0,324027	7,960912	7,979431	7,984787	7,999316	8,027778	8,043450	8,129297	8,230556	8,511085	8,765355	8,822006	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
