1,273532E+0	1,273532E+0	1,000000E+0
2,026231E+0	2,026231E+0	2,000000E+0
-4,147097E-1	-4,147097E-1	0,000000E+0
1,803191E+0	1,803191E+0	1,000000E+0
1,318140E+0	1,318140E+0	1,000000E+0
-6,036810E-1	-6,036810E-1	0,000000E+0
2,186261E-1	2,186261E-1	0,000000E+0
6,602946E-1	6,602946E-1	2,000000E+0
3,367639E-1	3,367639E-1	1,000000E+0
4,158838E+0	4,158838E+0	4,000000E+0
2,154908E+0	2,154908E+0	1,000000E+0
9,294133E-1	9,294133E-1	1,000000E+0
-4,875041E-1	-4,875041E-1	0,000000E+0
4,271093E+0	4,271093E+0	2,000000E+0
2,251722E+0	2,251722E+0	1,000000E+0
-5,801515E-1	-5,801515E-1	0,000000E+0
4,809086E+0	4,809086E+0	3,000000E+0
2,195350E+0	2,195350E+0	1,000000E+0
1,444366E+0	1,444366E+0	1,000000E+0
1,333582E+0	1,333582E+0	1,000000E+0
-8,588291E-1	-8,588291E-1	0,000000E+0
1,040933E+0	1,040933E+0	1,000000E+0
3,728689E+0	3,728689E+0	3,000000E+0
4,224524E+0	4,224524E+0	4,000000E+0
1,830868E-1	1,830868E-1	0,000000E+0
-9,928983E-1	-9,928983E-1	0,000000E+0
3,620846E+0	3,620846E+0	2,000000E+0
-1,272556E+0	-1,272556E+0	0,000000E+0
-1,274733E-2	-1,274733E-2	0,000000E+0
1,649759E+0	1,649759E+0	1,000000E+0
1,694858E+0	1,694858E+0	0,000000E+0
1,247062E+0	1,247062E+0	1,000000E+0
3,546561E-1	3,546561E-1	1,000000E+0
2,624989E-1	2,624989E-1	0,000000E+0
2,515204E+0	2,515204E+0	1,000000E+0
5,013988E+0	5,013988E+0	6,000000E+0
2,189958E+0	2,189958E+0	1,000000E+0
4,480163E+0	4,480163E+0	3,000000E+0
-1,742676E-1	-1,742676E-1	0,000000E+0
2,365184E-1	2,365184E-1	1,000000E+0
4,030406E+0	4,030406E+0	4,000000E+0
1,345572E-1	1,345572E-1	0,000000E+0
9,394623E-1	9,394623E-1	2,000000E+0
6,875006E-1	6,875006E-1	1,000000E+0
4,223034E-1	4,223034E-1	1,000000E+0
8,965700E-1	8,965700E-1	2,000000E+0
1,603190E+0	1,603190E+0	1,000000E+0
1,725985E+0	1,725985E+0	0,000000E+0
6,465690E-1	6,465690E-1	1,000000E+0
5,931374E-1	5,931374E-1	0,000000E+0
3,412756E+0	3,412756E+0	3,000000E+0
2,286752E-1	2,286752E-1	0,000000E+0
1,842652E+0	1,842652E+0	3,000000E+0
2,255399E+0	2,255399E+0	1,000000E+0
9,875018E-1	9,875018E-1	0,000000E+0
